device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0121,SER-017,2026-03-11 19:46:55.756852,ORD-012767,89,FAB-A,AREA-1,SYS-GAMMA,298,6,22,17,6,13,12,1,5,3,1,4,2,2,157
DEV-0172,EQP-021,2026-03-04 02:54:26.095415,ORD-012768,405,FAB-A,,SYS-BETA,10,3,24,10,1,15,7,1,6,1,1,3,2,5,310
DEV-0121,SER-017,2026-03-13 21:02:29.427052,ORD-012769,77,FAB-A,AREA-1,SYS-GAMMA,2,4,12,10,2,5,4,1,4,4,1,3,2,1,62
DEV-0110,TYP-012,2026-03-15 13:13:11.801833,ORD-012770,28,FAB-C,AREA-3,SYS-BETA,32,4,11,9,1,4,3,2,4,3,1,3,3,1,92
DEV-0154,SER-029,2026-03-16 11:05:52.086688,ORD-012771,983,FAB-A,AREA-3,SYS-ALPHA,10,4,13,16,2,5,10,1,6,3,1,2,3,16,970
DEV-0150,TYP-040,2026-03-25 13:28:33.422412,ORD-012772,26,FAB-C,,SYS-GAMMA,7,6,16,10,3,8,5,1,2,1,2,6,4,1,67
DEV-0081,EQP-043,2026-03-28 07:43:50.312870,ORD-012773,490,FAB-C,AREA-3,SYS-BETA,1,6,20,13,3,13,10,2,5,2,1,2,1,12,721
DEV-0078,MDL-039,2026-03-21 16:33:02.130202,ORD-012774,64,FAB-A,AREA-2,SYS-BETA,10,4,21,11,1,14,6,1,2,1,2,5,4,1,70
DEV-0184,SER-046,2026-03-07 18:29:35.226486,ORD-012775,16,FAB-A,AREA-1,SYS-GAMMA,3,7,24,14,4,18,7,2,4,4,1,2,3,1,63
DEV-0150,TYP-040,2026-03-13 19:03:21.057892,ORD-012776,726,FAB-C,,SYS-GAMMA,3,6,12,13,2,5,8,2,3,2,2,4,3,18,1083
DEV-0102,TYP-005,2026-03-03 04:03:52.561290,ORD-012777,410,FAB-C,AREA-2,SYS-GAMMA,12,5,22,13,2,15,7,2,4,4,1,3,2,8,492
DEV-0066,SER-029,2026-03-24 21:51:28.182491,ORD-012778,21,FAB-C,AREA-1,SYS-ALPHA,12,4,16,11,1,7,6,2,4,4,1,5,1,1,72
DEV-0085,,2026-03-23 18:04:20.446305,ORD-012779,887,FAB-A,AREA-1,SYS-BETA,4,6,22,16,3,13,8,2,4,5,1,5,3,22,1324
DEV-0177,MDL-003,2026-03-18 00:21:57.249330,ORD-012780,27,FAB-A,AREA-2,SYS-ALPHA,3,5,25,14,3,17,9,1,3,4,1,5,1,1,63
DEV-0042,TYP-004,2026-03-12 19:18:00.581388,ORD-012781,535,FAB-A,AREA-1,SYS-ALPHA,53,6,23,14,3,15,9,2,5,3,1,3,2,13,833
DEV-0104,TYP-009,2026-03-10 02:04:44.502505,ORD-012782,641,FAB-A,AREA-3,SYS-BETA,17,5,16,13,3,5,7,1,6,4,1,5,2,13,797
DEV-0188,EQP-028,2026-03-22 15:35:23.360168,ORD-012783,30,FAB-C,AREA-3,SYS-ALPHA,5,4,21,5,2,15,3,1,4,1,1,2,1,1,65
DEV-0079,MDL-008,2026-03-22 03:42:34.734398,ORD-012784,45,FAB-C,AREA-2,SYS-GAMMA,19,5,13,15,3,8,10,1,2,4,1,3,1,1,79
DEV-0082,TYP-014,2026-03-12 19:29:26.100186,ORD-012785,42,FAB-C,AREA-3,SYS-ALPHA,9,8,13,14,5,7,6,1,3,4,2,3,4,1,69
DEV-0057,,2026-03-30 05:41:26.621548,ORD-012786,150,FAB-C,,SYS-ALPHA,49,13,30,19,10,23,13,2,3,5,1,4,1,8,529
DEV-0070,,2026-03-01 15:39:52.709379,ORD-012787,1859,FAB-A,AREA-2,SYS-BETA,39,22,40,29,19,29,23,2,6,4,1,5,2,170,10239
DEV-0060,EQP-028,2026-03-24 00:37:59.707064,ORD-012788,403,FAB-B,,SYS-GAMMA,8,7,15,13,5,8,9,1,5,1,1,2,3,11,668
DEV-0151,SER-029,2026-03-13 10:26:21.122872,ORD-012789,299,FAB-A,,SYS-BETA,9,6,22,17,3,14,11,1,2,2,2,6,4,7,429
DEV-0020,EQP-021,2026-03-02 23:18:39.236417,ORD-012790,533,FAB-A,AREA-2,SYS-ALPHA,146,4,22,14,3,16,9,1,2,4,1,4,1,8,638
DEV-0026,MDL-038,2026-03-29 17:39:34.349939,ORD-012791,37,FAB-B,,SYS-BETA,40,4,22,14,1,14,7,2,3,4,1,5,3,1,100
DEV-0090,,2026-03-16 16:41:20.820998,ORD-012792,274,FAB-C,AREA-3,SYS-GAMMA,54,6,22,7,2,11,3,1,4,1,3,7,3,6,414
DEV-0143,,2026-03-20 01:31:46.311425,ORD-012793,1626,FAB-C,AREA-2,SYS-GAMMA,11,3,21,15,1,15,8,1,3,4,1,3,3,20,1211
DEV-0166,SER-002,2026-03-18 00:51:57.196572,ORD-012794,50,FAB-B,AREA-3,SYS-GAMMA,5,6,12,15,4,6,10,1,4,3,1,2,2,1,65
DEV-0080,MDL-039,2026-03-27 21:14:27.972145,ORD-012795,39,FAB-A,AREA-1,SYS-BETA,4,8,17,11,5,7,7,2,7,2,1,3,2,1,64
DEV-0003,TYP-013,2026-03-09 18:41:48.615588,ORD-012796,608,FAB-C,,SYS-ALPHA,4,6,14,13,4,10,8,1,2,3,1,2,2,15,904
DEV-0039,SER-024,2026-03-07 00:56:37.907460,ORD-012797,128,FAB-A,AREA-1,SYS-GAMMA,2,6,25,8,4,18,5,1,4,2,1,3,1,3,182
DEV-0154,SER-029,2026-03-03 22:26:09.982636,ORD-012798,2518,FAB-A,AREA-3,SYS-ALPHA,7,4,16,9,2,8,5,1,5,2,1,3,2,41,2467
DEV-0081,EQP-043,2026-03-19 01:06:21.168619,ORD-012799,222,FAB-C,AREA-3,SYS-BETA,2244,5,17,10,3,9,4,1,5,4,1,3,2,4,2484
DEV-0028,EQP-049,2026-03-05 14:01:05.053905,ORD-012800,690,FAB-A,AREA-1,SYS-ALPHA,5,14,24,24,12,17,20,1,4,3,1,3,1,40,2405
DEV-0140,,2026-03-12 04:20:49.173256,ORD-012801,21,FAB-A,AREA-2,SYS-ALPHA,21,4,14,8,2,6,3,1,5,3,1,3,2,1,81
DEV-0082,TYP-014,2026-03-27 05:25:26.806318,ORD-012802,15,FAB-C,AREA-3,SYS-ALPHA,18,3,22,12,1,14,9,1,6,2,1,2,1,1,78
DEV-0010,SER-006,2026-03-14 11:02:14.753165,ORD-012803,59,FAB-C,AREA-3,SYS-GAMMA,6,5,12,11,2,4,7,1,2,1,2,6,3,1,66
DEV-0177,MDL-003,2026-03-15 02:05:07.398823,ORD-012804,901,FAB-A,AREA-2,SYS-ALPHA,31,6,22,16,3,12,11,2,7,3,1,3,2,22,1351
DEV-0044,EQP-050,2026-03-29 22:25:22.654905,ORD-012805,40,FAB-A,AREA-2,SYS-GAMMA,7,5,20,12,3,16,8,1,2,3,1,2,1,1,67
DEV-0077,SER-033,2026-03-26 12:06:59.203437,ORD-012806,984,FAB-A,AREA-2,SYS-ALPHA,46,6,26,14,3,18,9,2,6,2,1,2,3,24,1486
DEV-0135,TYP-014,2026-03-18 20:11:49.369111,ORD-012807,197,FAB-B,AREA-3,SYS-BETA,20,4,20,8,2,13,3,1,4,4,1,3,1,3,200
DEV-0080,MDL-039,2026-03-12 13:13:24.363383,ORD-012808,18,FAB-A,AREA-1,SYS-BETA,60,6,13,11,3,7,7,2,3,3,1,3,1,1,120
DEV-0071,TYP-001,2026-03-05 05:41:43.764200,ORD-012809,14,FAB-B,AREA-3,SYS-BETA,10,6,16,10,3,10,4,2,4,4,1,2,2,1,70
DEV-0167,SER-044,2026-03-06 12:31:53.612400,ORD-012810,752,FAB-B,AREA-2,SYS-BETA,29,4,16,13,1,7,8,2,4,4,1,5,1,12,749
DEV-0028,EQP-049,2026-03-05 20:04:43.043943,ORD-012811,202,FAB-A,AREA-1,SYS-ALPHA,14,16,34,21,13,25,18,1,6,1,2,3,2,13,794
DEV-0048,TYP-020,2026-03-14 16:57:15.954908,ORD-012812,34,FAB-B,AREA-3,SYS-BETA,12,8,29,19,5,20,13,2,5,3,1,4,3,1,72
DEV-0030,TYP-005,2026-03-29 23:50:14.135736,ORD-012813,1992,FAB-B,,SYS-GAMMA,22,4,24,11,2,17,6,1,3,3,1,4,2,33,2002
DEV-0128,EQP-021,2026-03-29 05:47:58.286803,ORD-012814,135,FAB-C,AREA-1,SYS-GAMMA,2,5,15,15,3,6,11,1,6,3,1,3,1,2,122
DEV-0193,EQP-034,2026-03-29 04:20:40.675408,ORD-012815,471,FAB-C,AREA-3,SYS-GAMMA,24,4,17,10,1,10,5,2,3,4,1,4,1,7,444
DEV-0132,EQP-027,2026-03-24 16:56:05.821175,ORD-012816,161,FAB-C,,SYS-GAMMA,20,5,22,15,1,15,7,3,4,5,1,3,3,3,200
DEV-0082,TYP-014,2026-03-30 05:25:19.812361,ORD-012817,1780,FAB-C,AREA-3,SYS-ALPHA,6,6,25,13,3,17,9,2,6,3,1,2,1,44,2646
DEV-0199,SER-002,2026-03-30 11:52:37.038838,ORD-012818,1569,FAB-B,AREA-3,SYS-ALPHA,232,3,13,10,1,8,7,1,2,1,1,3,2,19,1497
DEV-0150,TYP-040,2026-03-22 09:46:34.427146,ORD-012819,1725,FAB-C,,SYS-GAMMA,4,4,10,8,1,3,4,2,3,3,1,4,1,28,1684
DEV-0175,TYP-048,2026-03-04 19:41:08.490465,ORD-012820,30,FAB-C,AREA-1,SYS-BETA,12,5,21,13,3,13,6,1,3,4,1,5,3,1,72
DEV-0128,EQP-021,2026-03-17 01:08:17.823211,ORD-012821,720,FAB-C,AREA-1,SYS-GAMMA,73,6,26,16,3,14,11,2,7,4,1,5,1,18,1153
DEV-0152,SER-017,2026-03-02 19:22:35.849445,ORD-012822,22,FAB-A,AREA-3,SYS-GAMMA,100,6,22,10,1,14,4,3,4,3,2,4,3,1,160
DEV-0142,,2026-03-19 05:14:56.548917,ORD-012823,1541,FAB-A,,SYS-BETA,5,6,18,12,3,11,4,2,3,5,1,4,3,38,2285
DEV-0119,,2026-03-25 15:08:09.111819,ORD-012824,45,FAB-C,AREA-3,SYS-ALPHA,8,7,23,11,4,14,5,2,5,5,1,4,1,1,68
DEV-0164,TYP-048,2026-03-11 15:16:56.912007,ORD-012825,340,FAB-C,AREA-2,SYS-BETA,14,7,27,14,4,18,10,2,4,2,1,5,2,9,554
DEV-0144,SER-045,2026-03-09 18:15:25.842101,ORD-012826,1629,FAB-B,,SYS-BETA,3,3,17,5,1,10,2,1,5,2,1,2,1,20,1203
DEV-0151,SER-029,2026-03-09 09:49:12.996706,ORD-012827,251,FAB-A,,SYS-BETA,181,4,18,11,1,8,6,2,6,4,1,4,1,4,319
DEV-0194,,2026-03-18 11:38:14.780776,ORD-012828,32,FAB-C,,SYS-BETA,22,5,17,14,2,9,10,2,4,2,1,4,2,1,82
DEV-0177,MDL-003,2026-03-22 00:29:52.668549,ORD-012829,4317,FAB-A,AREA-2,SYS-ALPHA,8,6,20,14,3,11,7,2,5,5,1,4,2,107,6428
DEV-0054,,2026-03-13 17:19:05.660208,ORD-012830,320,FAB-A,AREA-3,SYS-ALPHA,11,6,15,16,4,7,12,1,4,2,1,4,2,8,491
DEV-0167,SER-044,2026-03-15 15:54:36.425738,ORD-012831,515,FAB-B,AREA-2,SYS-BETA,26,5,25,12,2,17,7,2,4,3,1,4,2,10,626
DEV-0010,SER-006,2026-03-27 15:43:39.879069,ORD-012832,200,FAB-C,AREA-3,SYS-GAMMA,1,5,18,14,1,9,6,2,5,5,2,4,3,4,241
DEV-0198,SER-037,2026-03-18 22:57:49.164646,ORD-012833,261,FAB-C,,SYS-BETA,20,6,24,13,4,17,8,1,4,4,1,3,1,6,380
DEV-0065,SER-018,2026-03-28 03:12:48.065931,ORD-012834,150,FAB-B,AREA-2,SYS-ALPHA,21,7,25,15,3,15,10,3,7,3,1,3,2,4,261
DEV-0002,TYP-014,2026-03-28 09:18:07.893026,ORD-012835,221,FAB-A,AREA-1,SYS-GAMMA,12,4,18,10,1,9,3,2,5,4,1,4,3,3,192
DEV-0131,SER-019,2026-03-04 13:03:54.486540,ORD-012836,11,FAB-C,AREA-2,SYS-ALPHA,8,4,17,14,1,9,9,2,5,2,1,3,3,1,68
DEV-0107,EQP-050,2026-03-21 23:15:32.097519,ORD-012837,24,FAB-C,,SYS-GAMMA,5,5,20,11,2,12,4,2,6,4,1,2,3,1,65
DEV-0188,EQP-028,2026-03-09 12:09:10.620065,ORD-012838,20,FAB-C,AREA-3,SYS-ALPHA,5,4,14,8,1,6,2,2,4,3,1,4,3,1,65
DEV-0136,SER-029,2026-03-10 22:16:39.768399,ORD-012839,241,FAB-B,AREA-2,SYS-GAMMA,12,7,28,12,5,19,6,1,6,3,1,3,3,7,432
DEV-0020,EQP-021,2026-03-14 01:14:16.532728,ORD-012840,517,FAB-A,AREA-2,SYS-ALPHA,3,3,19,7,1,8,4,1,6,1,1,5,2,6,363
DEV-0161,,2026-03-03 21:38:10.436002,ORD-012841,1777,FAB-C,AREA-1,SYS-GAMMA,1,7,28,17,5,20,13,1,5,1,1,3,3,51,3061
DEV-0025,MDL-016,2026-03-31 07:57:18.489268,ORD-012842,39,FAB-C,AREA-3,SYS-GAMMA,5,5,14,16,2,6,9,2,6,5,1,2,2,1,65
DEV-0084,TYP-042,2026-03-29 14:47:19.979921,ORD-012843,31,FAB-B,,SYS-BETA,3152,4,16,10,1,7,5,2,4,2,1,5,3,1,3212
DEV-0065,SER-018,2026-03-24 13:00:20.429186,ORD-012844,43,FAB-B,AREA-2,SYS-ALPHA,15,7,18,10,4,12,5,2,4,3,1,2,2,1,75
DEV-0019,SER-045,2026-03-27 18:53:04.548426,ORD-012845,137,FAB-C,AREA-2,SYS-GAMMA,44,3,24,14,1,16,8,1,6,3,1,2,3,1,104
DEV-0095,SER-019,2026-03-26 10:12:01.202301,ORD-012846,903,FAB-C,AREA-2,SYS-GAMMA,18,8,27,20,5,20,12,2,3,5,1,4,3,30,1818
DEV-0149,TYP-009,2026-03-29 06:14:18.858808,ORD-012847,734,FAB-B,AREA-3,SYS-BETA,1,4,10,14,2,5,10,1,2,2,1,3,2,12,721
DEV-0149,TYP-009,2026-03-28 02:38:15.387683,ORD-012848,751,FAB-B,AREA-3,SYS-BETA,13,5,14,16,2,9,9,1,2,3,2,3,4,15,913
DEV-0037,EQP-049,2026-03-18 20:44:56.647285,ORD-012849,23,FAB-A,AREA-1,SYS-GAMMA,15,8,21,14,5,12,11,2,5,2,1,4,1,1,75
DEV-0005,EQP-049,2026-03-20 08:59:10.025951,ORD-012850,38,FAB-A,,SYS-BETA,2,4,17,16,1,10,9,2,5,5,1,2,2,1,62
DEV-0196,,2026-03-14 23:25:18.189709,ORD-012851,18,FAB-A,AREA-1,SYS-BETA,241,4,14,6,1,6,2,2,5,2,1,3,2,1,87
DEV-0067,TYP-042,2026-03-20 19:09:01.285573,ORD-012852,46,FAB-C,AREA-1,SYS-ALPHA,5,4,24,7,2,16,5,1,6,1,1,2,1,1,65
DEV-0031,SER-030,2026-03-28 18:41:08.098571,ORD-012853,2062,FAB-C,AREA-3,SYS-GAMMA,5,7,17,18,3,10,10,2,4,5,2,3,3,60,3605
DEV-0084,TYP-042,2026-03-09 04:41:58.176442,ORD-012854,42,FAB-B,,SYS-BETA,12,8,26,14,5,17,8,2,7,3,1,2,3,1,72
DEV-0009,SER-047,2026-03-07 10:49:29.351447,ORD-012855,976,FAB-B,AREA-1,SYS-BETA,1,5,11,14,3,5,10,1,3,1,1,3,3,20,1201
DEV-0113,,2026-03-05 08:38:15.081928,ORD-012856,221,FAB-A,,SYS-ALPHA,9,6,27,15,3,18,9,2,6,3,1,3,3,5,309
DEV-0074,MDL-038,2026-03-03 12:30:44.859464,ORD-012857,1758,FAB-C,AREA-1,SYS-GAMMA,250,5,19,9,4,11,6,1,3,2,1,5,1,36,2935
DEV-0006,SER-018,2026-03-28 23:21:18.369812,ORD-012858,601,FAB-A,AREA-2,SYS-BETA,5,13,27,24,10,19,17,2,6,4,1,2,3,32,1925
DEV-0044,EQP-050,2026-03-28 20:56:07.254536,ORD-012859,267,FAB-A,AREA-2,SYS-GAMMA,8,5,17,14,2,7,8,2,7,5,1,3,1,5,308
DEV-0120,MDL-008,2026-03-19 19:16:15.111792,ORD-012860,48,FAB-B,AREA-2,SYS-GAMMA,20,6,13,16,3,5,11,2,5,4,1,3,1,1,80
DEV-0134,MDL-036,2026-03-08 18:40:00.405703,ORD-012861,64,FAB-A,AREA-3,SYS-BETA,18,7,17,13,4,8,9,2,4,3,1,5,1,1,78
DEV-0055,SER-033,2026-03-30 04:07:28.132130,ORD-012862,3822,FAB-A,AREA-3,SYS-GAMMA,4,5,20,8,2,13,3,2,4,3,1,3,2,79,4744
DEV-0104,TYP-009,2026-03-14 05:32:33.307553,ORD-012863,38,FAB-A,AREA-3,SYS-BETA,3,6,13,17,3,6,11,2,5,4,1,2,2,1,63
DEV-0070,,2026-03-04 00:10:58.299948,ORD-012864,29,FAB-A,AREA-2,SYS-BETA,1,10,18,20,7,10,15,2,5,4,1,3,1,1,61
DEV-0186,SER-045,2026-03-17 18:42:18.830459,ORD-012865,958,FAB-B,AREA-1,SYS-GAMMA,1,4,11,11,2,4,7,1,3,2,1,4,2,15,901
DEV-0095,SER-019,2026-03-27 11:52:12.605698,ORD-012866,43,FAB-C,AREA-2,SYS-GAMMA,10,5,25,13,2,16,8,1,4,3,2,5,2,1,70
DEV-0178,,2026-03-04 08:12:56.552965,ORD-012867,14,FAB-A,AREA-2,SYS-ALPHA,1,7,21,14,4,12,7,2,5,5,1,4,2,1,61
DEV-0174,SER-017,2026-03-13 06:58:10.171774,ORD-012868,249,FAB-A,,SYS-ALPHA,8,4,15,12,1,5,5,1,5,4,2,5,3,4,248
DEV-0114,TYP-013,2026-03-02 16:31:06.883931,ORD-012869,139,FAB-B,AREA-3,SYS-BETA,39,5,19,10,3,12,7,1,4,1,1,3,2,2,159
DEV-0053,TYP-041,2026-03-10 19:41:39.586686,ORD-012870,207,FAB-A,AREA-2,SYS-ALPHA,16,5,21,13,1,14,5,2,4,5,2,3,3,4,256
DEV-0161,,2026-03-14 03:33:57.730025,ORD-012871,206,FAB-C,AREA-1,SYS-GAMMA,5,7,23,12,4,17,5,1,2,4,2,4,3,6,365
DEV-0169,MDL-038,2026-03-03 04:34:32.489262,ORD-012872,21,FAB-C,AREA-1,SYS-ALPHA,4,3,12,9,1,3,4,1,5,2,1,4,3,1,64
DEV-0184,SER-046,2026-03-12 15:23:42.722335,ORD-012873,2520,FAB-A,AREA-1,SYS-GAMMA,5,5,17,14,3,10,10,1,2,3,1,5,1,52,3125
DEV-0109,,2026-03-22 21:15:31.160777,ORD-012874,1879,FAB-A,,SYS-ALPHA,30,8,18,16,6,11,12,1,4,1,1,3,3,62,3750
DEV-0118,TYP-042,2026-03-27 17:42:27.393985,ORD-012875,178,FAB-C,,SYS-GAMMA,21,4,11,11,1,4,4,1,3,3,2,4,4,2,141
DEV-0122,EQP-028,2026-03-20 01:22:43.375434,ORD-012876,601,FAB-B,AREA-3,SYS-BETA,26,3,26,4,1,15,2,1,6,1,1,5,1,7,446
DEV-0054,,2026-03-28 02:18:21.917699,ORD-012877,232,FAB-A,AREA-3,SYS-ALPHA,4,9,19,13,6,9,9,2,7,2,1,3,2,8,484
DEV-0141,MDL-003,2026-03-19 05:53:39.573144,ORD-012878,44,FAB-A,,SYS-GAMMA,17,5,10,13,505,1514,6,2,3,4,1,2,3,1,1586
DEV-0157,SER-025,2026-03-27 09:54:29.262022,ORD-012879,962,FAB-C,AREA-2,SYS-GAMMA,12,4,20,13,1,9,6,2,6,5,1,5,2,16,972
DEV-0174,SER-017,2026-03-14 16:49:48.950735,ORD-012880,209,FAB-A,,SYS-ALPHA,42,8,26,21,4,16,12,2,4,5,2,6,4,6,402
DEV-0105,,2026-03-21 01:26:01.902901,ORD-012881,1447,FAB-A,AREA-3,SYS-ALPHA,1599,5,18,10,3,10,4,1,6,4,1,2,2,30,3399
DEV-0168,,2026-03-13 03:46:26.762500,ORD-012882,44,FAB-A,AREA-1,SYS-BETA,14,6,22,11,3,13,7,2,4,2,1,5,2,1,74
DEV-0128,EQP-021,2026-03-02 12:35:31.914632,ORD-012883,1860,FAB-C,AREA-1,SYS-GAMMA,15,4,15,13,1,6,8,2,7,4,1,2,1,31,1875
DEV-0188,EQP-028,2026-03-26 12:41:11.055625,ORD-012884,286,FAB-C,AREA-3,SYS-ALPHA,2,3,16,8,1,9,2,1,2,4,1,5,2,3,182
DEV-0176,SER-015,2026-03-07 07:41:19.017053,ORD-012885,230,FAB-C,AREA-1,SYS-GAMMA,22,4,12,10,1,7,6,2,3,2,1,2,2,3,202
DEV-0175,TYP-048,2026-03-22 21:30:25.983546,ORD-012886,291,FAB-C,AREA-1,SYS-BETA,1,4,12,10,2,7,4,1,2,4,1,3,2,4,241
DEV-0122,EQP-028,2026-03-07 19:59:25.745209,ORD-012887,578,FAB-B,AREA-3,SYS-BETA,18,7,22,10,3,13,5,3,7,4,1,2,1,16,978
DEV-0067,TYP-042,2026-03-11 16:23:42.360858,ORD-012888,44,FAB-C,AREA-1,SYS-ALPHA,2,6,23,10,4,15,6,1,3,3,1,5,1,1,62
DEV-0087,EQP-035,2026-03-18 15:31:29.577197,ORD-012889,374,FAB-A,AREA-3,SYS-ALPHA,10,6,19,10,3,8,4,2,6,5,1,5,1,9,550
DEV-0146,EQP-050,2026-03-24 05:53:25.238331,ORD-012890,19,FAB-B,AREA-2,SYS-ALPHA,6,6,25,13,4,15,6,1,6,4,1,4,3,1,66
DEV-0171,TYP-012,2026-03-13 13:59:54.695735,ORD-012891,8,FAB-A,AREA-3,SYS-BETA,2,4,15,8,2,8,4,1,4,3,1,3,1,1,62
DEV-0104,TYP-009,2026-03-24 19:44:58.641637,ORD-012892,3033,FAB-A,AREA-3,SYS-BETA,1,4,18,14,1,9,8,2,4,3,1,5,3,50,3001
DEV-0056,MDL-032,2026-03-20 23:53:36.835851,ORD-012893,76,FAB-A,AREA-2,SYS-GAMMA,5,7,16,16,4,8,10,2,3,5,1,5,1,2,125
DEV-0141,MDL-003,2026-03-30 15:58:39.169215,ORD-012894,104,FAB-A,,SYS-GAMMA,5,4,20,12,1,11,6,2,5,4,1,4,2,1,65
DEV-0144,SER-045,2026-03-16 10:42:00.486201,ORD-012895,36,FAB-B,,SYS-BETA,3,6,21,15,2,13,8,2,4,4,2,4,3,1,63
DEV-0141,MDL-003,2026-03-29 19:23:42.299002,ORD-012896,361,FAB-A,,SYS-GAMMA,16,4,20,7,1,11,2,2,4,3,1,5,2,6,376
DEV-0180,TYP-014,2026-03-30 05:42:12.866458,ORD-012897,49,FAB-B,AREA-3,SYS-BETA,4,4,16,11,1,10,8,1,3,1,2,3,2,1,64
DEV-0112,TYP-011,2026-03-13 00:44:23.701003,ORD-012898,260,FAB-C,AREA-1,SYS-BETA,17,6,18,11,3,10,7,2,4,2,1,4,2,6,377
DEV-0067,TYP-042,2026-03-17 05:59:03.458707,ORD-012899,289,FAB-C,AREA-1,SYS-ALPHA,4,6,18,13,3,8,6,2,7,5,1,3,2,7,424
DEV-0072,SER-019,2026-03-10 19:53:54.269106,ORD-012900,437,FAB-B,,SYS-ALPHA,1,6,25,17,4,18,11,1,3,3,1,4,3,10,601
DEV-0178,,2026-03-26 16:54:45.824097,ORD-012901,1982,FAB-A,AREA-2,SYS-ALPHA,29,4,13,8,1,6,3,2,5,4,1,2,1,33,2009
DEV-0021,,2026-03-14 07:20:56.295325,ORD-012902,1159,FAB-B,,SYS-BETA,68,6,20,15,3,15,9,1,2,2,2,3,4,28,1748
DEV-0123,MDL-039,2026-03-19 03:53:19.326810,ORD-012903,18,FAB-C,AREA-1,SYS-BETA,37,5,18,15,3,12,11,1,3,3,1,3,1,1,97
DEV-0174,SER-017,2026-03-08 09:49:21.109362,ORD-012904,18,FAB-A,,SYS-ALPHA,5,3,22,12,1,14,8,1,5,1,1,3,3,1,65
DEV-0148,MDL-036,2026-03-28 19:22:11.478523,ORD-012905,1136,FAB-A,AREA-1,SYS-BETA,11,4,28,11,2,17,6,1,6,2,1,5,3,18,1091
DEV-0147,,2026-03-23 10:46:24.939847,ORD-012906,52,FAB-C,,SYS-ALPHA,7,4,11,15,1,3,8,2,6,5,1,2,2,1,67
DEV-0033,,2026-03-09 03:00:42.836418,ORD-012907,22,FAB-C,AREA-3,SYS-GAMMA,5,5,26,13,2,16,7,1,5,4,2,5,2,1,65
DEV-0036,,2026-03-06 11:58:05.053659,ORD-012908,2435,FAB-C,AREA-3,SYS-GAMMA,3,8,25,19,4,16,12,3,6,4,1,3,3,81,4863
DEV-0199,SER-002,2026-03-14 13:02:32.046821,ORD-012909,140,FAB-B,AREA-3,SYS-ALPHA,4,3,22,14,1,13,9,1,5,4,1,4,1,1,64
DEV-0010,SER-006,2026-03-13 03:37:31.634405,ORD-012910,42,FAB-C,AREA-3,SYS-GAMMA,32,4,21,10,1,16,5,1,2,2,2,3,3,1,92
DEV-0107,EQP-050,2026-03-24 19:52:11.047395,ORD-012911,10,FAB-C,,SYS-GAMMA,19,6,19,14,3,7,8,2,7,5,1,5,1,1,79
DEV-0195,EQP-028,2026-03-15 07:53:05.572097,ORD-012912,264,FAB-C,AREA-3,SYS-BETA,2,4,13,12,2,7,8,1,2,1,1,4,3,4,242
DEV-0145,MDL-016,2026-03-05 17:35:55.620902,ORD-012913,49,FAB-A,AREA-1,SYS-ALPHA,12,5,20,10,2,8,4,2,7,3,1,5,3,1,72
DEV-0033,,2026-03-19 14:08:55.075280,ORD-012914,1000,FAB-C,AREA-3,SYS-GAMMA,4,7,27,14,4,19,9,2,3,3,1,5,2,29,1744
DEV-0069,MDL-032,2026-03-22 18:07:06.806764,ORD-012915,9,FAB-B,AREA-2,SYS-BETA,11,7,17,17,5,12,13,1,3,1,1,2,3,1,71
DEV-0170,TYP-042,2026-03-01 20:55:08.648638,ORD-012916,646,FAB-B,AREA-2,SYS-BETA,1,7,21,15,3,10,9,2,6,3,2,5,3,18,1081
DEV-0153,MDL-032,2026-03-12 23:07:20.362492,ORD-012917,965,FAB-C,AREA-2,SYS-BETA,3,4,14,6,1,5,3,2,5,2,1,4,1,16,963
DEV-0067,TYP-042,2026-03-23 15:39:40.550986,ORD-012918,157,FAB-C,AREA-1,SYS-ALPHA,55,5,26,11,2,15,7,2,7,3,1,4,1,3,235
DEV-0089,SER-024,2026-03-16 10:32:20.132745,ORD-012919,216,FAB-B,AREA-2,SYS-BETA,11,8,14,16,5,8,11,2,4,4,1,2,1,7,431
DEV-0039,SER-024,2026-03-17 08:53:27.467253,ORD-012920,30,FAB-A,AREA-1,SYS-GAMMA,5,7,19,12,4,7,7,2,7,4,1,5,1,1,65
DEV-0081,EQP-043,2026-03-17 00:53:40.427288,ORD-012921,26,FAB-C,AREA-3,SYS-BETA,7,4,15,9,1,7,2,2,3,5,1,5,2,1,67
DEV-0055,SER-033,2026-03-12 13:14:51.345282,ORD-012922,8,FAB-A,AREA-3,SYS-GAMMA,13,5,28,11,3,18,7,1,5,3,1,5,1,1,73
DEV-0104,TYP-009,2026-03-27 23:27:41.562091,ORD-012923,740,FAB-A,AREA-3,SYS-BETA,7,5,10,9,3,5,4,1,3,4,1,2,1,15,907
