device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0141,,2026/03/23 10:05:58 AM,ORD-017857,23,FAB-B,AREA-3,SYS-GAMMA,13,7,26,17,5,16,11,1,6,3,1,4,3,1,73,normal,False
DEV-0096,,2026/03/18 12:16:19 PM,ORD-017858,1702,FAB-C,AREA-2,SYS-ALPHA,9,6,28,17,4,19,10,1,5,4,1,4,3,42,2529,normal,False
DEV-0150,PRODUCTION,2026/03/19 06:23:29 PM,ORD-017859,49,FAB-B,AREA-1,SYS-ALPHA,8,6,20,15,3,12,8,2,4,4,1,4,3,1,68,normal,False
DEV-0042,,2026/03/07 12:33:23 PM,ORD-017860,556,FAB-C,AREA-2,SYS-BETA,61,5,22,8,2,10,3,2,7,4,1,5,1,11,721,normal,False
DEV-0168,,2026/03/23 01:37:50 AM,ORD-017861,23,FAB-B,AREA-1,SYS-BETA,14,3,21,10,1,11,6,1,6,2,1,4,2,1,74,normal,False
DEV-0164,ENGINEERING,2026/03/07 10:14:10 PM,ORD-017862,38,FAB-A,AREA-2,SYS-ALPHA,9,7,17,12,4,6,6,2,7,3,1,4,3,1,69,normal,False
DEV-0102,STANDBY,2026/03/30 03:16:18 PM,ORD-017863,359,FAB-A,AREA-2,SYS-ALPHA,3,7,18,13,4,12,8,2,3,2,1,3,3,10,603,normal,False
DEV-0021,STANDBY,2026/03/21 02:31:36 PM,ORD-017864,2634,FAB-A,AREA-2,SYS-GAMMA,55,4,16,6,1,8,2,1,5,1,2,3,3,43,2635,normal,False
DEV-0036,STANDBY,2026/03/14 04:39:28 PM,ORD-017865,324,FAB-C,AREA-2,SYS-ALPHA,4,3,10,16,1,3,9,1,5,4,1,2,3,4,244,normal,False
DEV-0147,,2026/03/24 04:35:28 PM,ORD-017866,252,FAB-B,AREA-1,SYS-BETA,31,4,20,11,1,14,5,2,4,5,1,2,1,4,271,normal,False
DEV-0167,STANDBY,2026/03/30 07:04:21 PM,ORD-017867,241,FAB-A,AREA-3,SYS-ALPHA,4,7,24,15,526,1586,10,2,6,2,2,3,3,7,1995,device_timeout,False
DEV-0117,,2026/03/02 09:08:14 AM,ORD-017868,1262,FAB-C,AREA-2,SYS-GAMMA,14,5,18,11,3,12,6,1,2,4,1,4,1,26,1574,normal,False
DEV-0100,PRODUCTION,2026/03/20 08:46:19 PM,ORD-017869,613,FAB-B,AREA-1,SYS-BETA,13,5,16,11,2,7,5,2,7,3,1,2,3,12,733,normal,False
DEV-0017,ENGINEERING,2026/03/11 02:08:39 PM,ORD-017870,1130,FAB-C,AREA-2,SYS-ALPHA,20,5,15,13,3,9,7,1,2,4,1,4,2,23,1400,normal,False
DEV-0019,ENGINEERING,2026/03/21 05:58:18 PM,ORD-017871,143,FAB-C,AREA-3,SYS-ALPHA,13,6,26,16,4,16,12,1,5,3,1,5,1,3,193,normal,False
DEV-0027,PRODUCTION,2026/03/23 06:35:49 AM,ORD-017872,224,FAB-A,AREA-2,SYS-GAMMA,18,6,20,10,3,11,5,2,6,4,1,3,1,5,318,normal,False
DEV-0098,ENGINEERING,2026/03/30 01:35:11 AM,ORD-017873,761,FAB-C,AREA-3,SYS-BETA,6,3,9,10,1,3,5,1,2,2,1,4,3,9,546,normal,False
DEV-0132,,2026/03/13 01:29:18 AM,ORD-017874,91,FAB-C,AREA-3,SYS-BETA,4,4,23,10,2,15,6,1,6,1,1,2,3,1,64,normal,False
DEV-0092,PRODUCTION,2026/03/12 03:25:54 AM,ORD-017875,1365,FAB-B,AREA-2,SYS-BETA,22,7,14,14,5,7,8,1,5,4,1,2,2,39,2362,normal,False
DEV-0168,,2026/03/19 10:56:20 PM,ORD-017876,231,FAB-B,AREA-1,SYS-BETA,38,7,17,9,4,10,6,2,4,2,1,3,1,6,398,normal,False
DEV-0030,,2026/03/13 09:46:57 AM,ORD-017877,1337,FAB-C,AREA-3,SYS-GAMMA,4,5,15,15,2,5,7,2,6,5,1,4,3,27,1624,normal,False
DEV-0034,PRODUCTION,2026/03/26 01:30:29 AM,ORD-017878,1226,FAB-C,AREA-3,SYS-GAMMA,49,4,17,10,2,8,4,1,5,3,1,4,3,20,1249,normal,False
DEV-0061,PRODUCTION,2026/03/08 09:18:49 AM,ORD-017879,235,FAB-A,AREA-2,SYS-ALPHA,4,5,17,15,2,11,7,2,3,5,1,3,3,4,244,normal,False
DEV-0190,ENGINEERING,2026/03/16 09:04:54 AM,ORD-017880,776,FAB-B,AREA-2,SYS-BETA,8,6,11,15,3,5,10,1,2,1,2,4,4,19,1148,normal,False
DEV-0114,STANDBY,2026/03/22 08:52:23 AM,ORD-017881,168,FAB-C,,SYS-BETA,3,6,19,14,4,12,9,1,4,2,1,3,3,4,243,normal,False
DEV-0146,ENGINEERING,2026/03/02 08:10:48 PM,ORD-017882,215,FAB-B,AREA-2,SYS-BETA,1,5,19,11,3,13,6,1,3,4,1,3,1,4,241,normal,False
DEV-0157,PRODUCTION,2026/03/15 04:15:53 AM,ORD-017883,50,FAB-C,AREA-1,SYS-ALPHA,38,4,16,15,2,10,9,1,2,4,1,4,2,1,98,normal,False
DEV-0009,,2026/03/21 02:30:02 AM,ORD-017884,369,FAB-C,AREA-1,SYS-BETA,1,3,9,6,1,5,3,1,2,2,1,2,1,4,241,normal,False
DEV-0091,PRODUCTION,2026/03/20 03:50:51 AM,ORD-017885,6,FAB-C,AREA-2,SYS-GAMMA,2,4,13,6,1,5,2,2,6,3,1,2,1,1,62,normal,False
DEV-0197,PRODUCTION,2026/03/27 03:21:42 AM,ORD-017886,149,FAB-B,,SYS-ALPHA,10,5,17,13,2,8,7,2,5,3,1,4,3,3,190,normal,False
DEV-0125,PRODUCTION,2026/03/13 04:24:33 AM,ORD-017887,1190,FAB-A,AREA-2,SYS-BETA,1,5,15,9,3,7,6,1,6,1,1,2,2,24,1441,normal,False
DEV-0016,STANDBY,2026/03/18 08:29:46 AM,ORD-017888,43,FAB-C,AREA-1,SYS-GAMMA,12,3,19,9,1,12,4,1,5,4,1,2,1,1,72,normal,False
DEV-0075,STANDBY,2026/03/16 10:47:23 PM,ORD-017889,20,FAB-B,AREA-2,SYS-GAMMA,6,5,17,16,2,9,9,1,4,3,2,4,4,1,66,normal,False
DEV-0073,PRODUCTION,2026/03/15 01:58:12 AM,ORD-017890,4323,FAB-B,AREA-3,SYS-BETA,6,7,22,12,4,17,5,1,2,3,2,3,4,126,7566,normal,False
DEV-0095,ENGINEERING,2026/03/24 10:16:52 PM,ORD-017891,44,FAB-C,AREA-1,SYS-BETA,6,4,13,12,2,5,7,1,6,2,1,2,3,1,66,normal,False
DEV-0053,PRODUCTION,2026/03/06 05:41:47 PM,ORD-017892,24,FAB-C,,SYS-BETA,37,3,15,11,1,7,5,1,4,3,1,4,3,1,97,normal,False
DEV-0020,ENGINEERING,2026/03/06 12:10:45 AM,ORD-017893,137,FAB-A,AREA-3,SYS-BETA,7,6,22,14,2,14,7,3,5,4,1,3,3,3,187,normal,False
DEV-0075,STANDBY,2026/03/29 07:58:47 PM,ORD-017894,41,FAB-B,AREA-2,SYS-GAMMA,96,6,14,15,3,6,10,2,6,4,1,2,1,1,156,normal,False
DEV-0199,STANDBY,2026/03/19 02:04:22 PM,ORD-017895,143,FAB-A,AREA-2,SYS-ALPHA,8,4,26,12,2,16,6,1,6,4,1,4,2,2,128,normal,False
DEV-0007,PRODUCTION,2026/03/18 05:10:33 AM,ORD-017896,58,FAB-A,,SYS-ALPHA,1,3,22,13,1,16,9,1,2,2,1,4,2,1,61,normal,False
DEV-0096,,2026/03/15 09:58:43 PM,ORD-017897,45,FAB-C,AREA-2,SYS-ALPHA,7,7,17,19,3,11,10,2,3,5,2,3,4,1,67,normal,False
DEV-0027,PRODUCTION,2026/03/23 04:05:53 PM,ORD-017898,5,FAB-A,AREA-2,SYS-GAMMA,8,9,22,16,6,13,13,1,3,1,2,6,2,1,68,normal,False
DEV-0100,PRODUCTION,2026/03/27 04:10:54 AM,ORD-017899,840,FAB-B,AREA-1,SYS-BETA,2,3,20,8,1,15,2,1,3,4,1,2,2,10,602,normal,False
DEV-0091,PRODUCTION,2026/03/04 04:48:27 AM,ORD-017900,230,FAB-C,AREA-2,SYS-GAMMA,1,5,25,10,3,17,4,1,4,3,1,4,3,4,241,normal,False
DEV-0012,PRODUCTION,2026/03/17 07:49:53 AM,ORD-017901,220,FAB-A,AREA-2,SYS-BETA,7,4,21,14,1,12,8,2,5,5,1,4,1,3,187,normal,False
DEV-0061,PRODUCTION,2026/03/16 06:07:37 PM,ORD-017902,217,FAB-A,AREA-2,SYS-ALPHA,65,9,21,17,6,14,11,2,5,3,1,2,3,8,545,normal,False
DEV-0192,PRODUCTION,2026/03/11 05:32:31 AM,ORD-017903,37,FAB-A,AREA-3,SYS-GAMMA,28,6,15,11,3,6,6,2,5,2,1,4,3,1,88,normal,False
DEV-0069,ENGINEERING,2026/03/13 02:44:50 PM,ORD-017904,1015,FAB-A,AREA-1,SYS-ALPHA,30,3,19,8,1,11,6,1,3,1,1,5,1,12,750,normal,False
DEV-0066,ENGINEERING,2026/03/05 07:30:50 AM,ORD-017905,49,FAB-B,AREA-2,SYS-ALPHA,15,5,21,15,3,10,10,1,6,4,1,5,1,1,75,normal,False
DEV-0009,,2026/03/23 03:53:12 AM,ORD-017906,661,FAB-C,AREA-1,SYS-BETA,12,6,14,11,4,8,7,1,2,3,1,4,1,16,972,normal,False
DEV-0061,PRODUCTION,2026/03/19 03:21:40 AM,ORD-017907,121,FAB-A,AREA-2,SYS-ALPHA,8,8,17,19,5,9,13,2,6,3,1,2,3,4,248,normal,False
DEV-0032,STANDBY,2026/03/09 11:14:09 PM,ORD-017908,408,FAB-C,AREA-3,SYS-ALPHA,4,4,22,11,1,14,6,2,6,4,1,2,1,6,364,normal,False
DEV-0141,,2026/03/26 03:02:29 PM,ORD-017909,294,FAB-B,AREA-3,SYS-GAMMA,39,5,19,13,3,9,10,1,5,1,1,5,2,6,399,normal,False
DEV-0006,STANDBY,2026/03/08 10:05:28 AM,ORD-017910,1038,FAB-A,AREA-2,SYS-BETA,1,16,38,21,13,28,16,2,5,3,1,5,2,69,4141,normal,True
DEV-0052,,2026/03/11 09:40:59 PM,ORD-017911,631,FAB-B,AREA-2,SYS-ALPHA,28,3,15,13,1,5,9,1,5,2,1,5,2,7,448,normal,False
DEV-0129,PRODUCTION,2026/03/28 08:41:26 PM,ORD-017912,119,FAB-A,,SYS-ALPHA,6,6,25,14,3,18,10,2,4,3,1,3,1,2,126,normal,False
DEV-0071,ENGINEERING,2026/03/30 10:02:53 PM,ORD-017913,30,FAB-B,AREA-1,SYS-GAMMA,1,3,15,11,1,8,8,1,3,2,1,4,1,1,61,normal,False
DEV-0025,,2026/03/14 02:47:36 AM,ORD-017914,257,FAB-C,,SYS-BETA,5,4,15,7,1,6,2,2,6,4,1,3,1,4,245,normal,False
DEV-0175,PRODUCTION,2026/03/16 01:08:58 PM,ORD-017915,663,FAB-B,AREA-3,SYS-ALPHA,11,5,9,8,2,4,5,1,2,1,2,3,2,13,791,normal,False
DEV-0021,STANDBY,2026/03/26 07:35:56 AM,ORD-017916,858,FAB-A,AREA-2,SYS-GAMMA,78,4,19,8,1,9,2,2,7,3,1,3,3,14,918,normal,False
DEV-0145,STANDBY,2026/03/16 03:06:53 AM,ORD-017917,144,FAB-B,,SYS-GAMMA,29,7,21,11,3,13,5,3,6,3,1,2,3,4,269,normal,False
DEV-0015,STANDBY,2026/03/19 07:55:43 PM,ORD-017918,209,FAB-B,AREA-2,SYS-GAMMA,10,3,11,8,1,4,5,1,2,2,1,5,1,2,130,normal,False
DEV-0184,STANDBY,2026/03/15 02:12:53 AM,ORD-017919,2982,FAB-B,AREA-3,SYS-BETA,2422,5,19,16,2,9,10,1,6,2,2,4,4,62,6142,queue_stuck,False
DEV-0042,,2026/03/29 11:13:51 PM,ORD-017920,23,FAB-C,AREA-2,SYS-BETA,13,4,11,16,1,3,9,2,3,4,1,5,3,1,73,normal,False
DEV-0116,ENGINEERING,2026/03/21 07:58:39 PM,ORD-017921,159,FAB-A,,SYS-GAMMA,28,4,10,6,2,6,3,1,2,2,1,2,1,2,148,normal,False
DEV-0016,STANDBY,2026/03/12 05:23:47 AM,ORD-017922,42,FAB-C,AREA-1,SYS-GAMMA,22,6,19,17,3,9,11,2,6,4,1,4,2,1,82,normal,False
DEV-0147,,2026/03/11 03:18:05 PM,ORD-017923,98,FAB-B,AREA-1,SYS-BETA,55,3,20,9,1,12,6,1,5,2,1,3,1,1,115,normal,False
DEV-0026,ENGINEERING,2026/03/27 03:30:44 AM,ORD-017924,21,FAB-A,,SYS-ALPHA,4,5,18,15,3,8,10,1,5,2,1,5,3,1,64,normal,False
DEV-0177,STANDBY,2026/03/13 10:20:49 AM,ORD-017925,270,FAB-B,AREA-3,SYS-GAMMA,18,4,13,9,1,5,3,2,6,3,1,2,3,4,258,normal,False
DEV-0017,ENGINEERING,2026/03/22 11:39:50 AM,ORD-017926,44,FAB-C,AREA-2,SYS-ALPHA,39,5,16,10,2,8,4,2,4,4,1,4,2,1,99,normal,False
DEV-0120,STANDBY,2026/03/23 12:09:52 AM,ORD-017927,844,FAB-B,,SYS-BETA,22,4,20,14,2,14,10,1,4,3,1,2,1,14,862,normal,False
DEV-0185,,2026/03/20 07:01:53 PM,ORD-017928,10,FAB-B,AREA-3,SYS-BETA,44,6,26,16,3,17,11,1,3,1,2,6,4,1,104,normal,False
DEV-0172,,2026/03/08 02:18:37 AM,ORD-017929,982,FAB-C,AREA-3,SYS-BETA,5,5,19,13,3,11,8,1,4,3,1,4,2,20,1205,normal,False
DEV-0175,PRODUCTION,2026/03/02 10:41:28 PM,ORD-017930,1522,FAB-B,AREA-3,SYS-ALPHA,21,4,13,11,1,5,4,2,3,4,1,5,3,25,1521,normal,False
DEV-0110,PRODUCTION,2026/03/29 03:53:26 AM,ORD-017931,40,FAB-C,,SYS-ALPHA,21,5,20,13,2,10,9,1,5,2,2,5,2,1,81,normal,False
DEV-0137,STANDBY,2026/03/02 08:19:52 PM,ORD-017932,672,FAB-A,AREA-3,SYS-BETA,48,4,21,14,1,15,6,2,3,5,1,3,3,11,708,normal,False
DEV-0011,STANDBY,2026/03/11 06:36:59 AM,ORD-017933,36,FAB-C,AREA-2,SYS-GAMMA,7,5,16,15,2,7,9,2,7,5,1,2,1,1,67,normal,False
DEV-0150,PRODUCTION,2026/03/26 03:12:24 AM,ORD-017934,30,FAB-B,AREA-1,SYS-ALPHA,2,4,10,13,1,3,8,2,3,4,1,4,1,1,62,normal,False
DEV-0029,PRODUCTION,2026/03/17 11:05:57 AM,ORD-017935,1680,FAB-B,,SYS-GAMMA,21,8,14,14,4,8,6,2,3,5,2,3,3,56,3381,normal,False
DEV-0150,PRODUCTION,2026/03/16 03:08:10 AM,ORD-017936,50,FAB-B,AREA-1,SYS-ALPHA,6,4,13,14,1,6,9,2,4,4,1,3,1,1,66,normal,False
DEV-0043,,2026/03/20 08:24:54 PM,ORD-017937,720,FAB-A,AREA-2,SYS-GAMMA,50,6,19,10,3,12,4,1,2,2,2,5,4,18,1130,normal,False
DEV-0117,,2026/03/08 02:33:47 PM,ORD-017938,92,FAB-C,AREA-2,SYS-GAMMA,263,4,23,12,1,16,9,2,4,2,1,3,1,1,89,user_burst,False
DEV-0033,STANDBY,2026/03/23 12:29:03 PM,ORD-017939,296,FAB-B,AREA-2,SYS-BETA,28,5,20,13,3,9,9,1,6,2,1,5,2,6,388,normal,False
DEV-0049,PRODUCTION,2026/03/04 10:54:35 AM,ORD-017940,1537,FAB-A,AREA-3,SYS-ALPHA,29,7,26,17,3,14,10,2,7,3,2,5,4,44,2669,normal,False
DEV-0100,PRODUCTION,2026/03/10 10:46:41 PM,ORD-017941,37,FAB-B,AREA-1,SYS-BETA,3,5,13,14,2,5,10,2,4,2,1,4,2,1,63,normal,False
DEV-0036,STANDBY,2026/03/19 06:07:03 AM,ORD-017942,1948,FAB-C,AREA-2,SYS-ALPHA,16,5,26,12,2,16,6,2,5,4,1,5,2,40,2416,normal,False
DEV-0075,STANDBY,2026/03/09 06:38:37 PM,ORD-017943,88,FAB-B,AREA-2,SYS-GAMMA,5,6,13,15,4,6,10,1,3,4,1,4,1,2,125,normal,False
DEV-0125,PRODUCTION,2026/03/07 04:39:25 AM,ORD-017944,565,FAB-A,AREA-2,SYS-BETA,1,6,23,10,3,13,4,2,7,4,1,3,2,14,841,normal,False
DEV-0109,PRODUCTION,2026/03/09 08:30:28 PM,ORD-017945,456,FAB-B,AREA-2,SYS-BETA,5,7,14,8,4,9,5,2,3,2,1,2,1,13,785,normal,False
DEV-0078,ENGINEERING,2026/03/24 11:53:11 AM,ORD-017946,39,FAB-C,AREA-3,SYS-ALPHA,34,5,21,14,1,8,8,150,599,2,2,6,4,1,686,db_lock,False
DEV-0038,STANDBY,2026/03/14 01:14:38 PM,ORD-017947,1442,FAB-B,AREA-1,SYS-ALPHA,3,4,25,7,2,16,4,1,4,2,1,5,1,24,1443,normal,False
DEV-0129,PRODUCTION,2026/03/16 04:19:01 AM,ORD-017948,20,FAB-A,,SYS-ALPHA,3,5,12,13,2,7,7,2,3,4,1,2,2,1,63,normal,False
DEV-0033,STANDBY,2026/03/23 06:14:39 AM,ORD-017949,1631,FAB-B,AREA-2,SYS-BETA,5,5,22,10,1,16,2,2,3,5,2,3,3,33,1985,normal,False
DEV-0163,PRODUCTION,2026/03/06 01:02:14 AM,ORD-017950,294,FAB-B,,SYS-BETA,23,13,21,23,10,15,18,2,3,4,1,3,1,15,923,normal,True
DEV-0052,,2026/03/19 12:51:40 AM,ORD-017951,1607,FAB-B,AREA-2,SYS-ALPHA,39,5,20,11,2,13,6,2,5,4,1,2,1,33,2019,normal,False
DEV-0135,STANDBY,2026/03/01 03:37:51 PM,ORD-017952,459,FAB-C,,SYS-GAMMA,44,3,15,8,1,8,5,1,5,1,1,2,2,5,344,normal,False
DEV-0194,PRODUCTION,2026/03/10 06:25:06 AM,ORD-017953,144,FAB-C,AREA-3,SYS-BETA,6,3,19,6,1,10,3,1,4,1,1,5,2,1,66,normal,False
DEV-0173,ENGINEERING,2026/03/08 01:20:39 AM,ORD-017954,11,FAB-A,AREA-3,SYS-BETA,1958,3,16,14,1,11,8,1,2,3,1,3,3,1,2018,queue_stuck,False
DEV-0113,PRODUCTION,2026/03/21 09:47:23 PM,ORD-017955,1299,FAB-C,AREA-3,SYS-GAMMA,28,7,26,16,5,19,11,1,3,3,1,4,2,37,2248,normal,False
DEV-0070,PRODUCTION,2026/03/29 07:45:47 PM,ORD-017956,1940,FAB-C,AREA-1,SYS-GAMMA,55,14,31,19,11,19,15,2,7,2,1,5,2,113,6835,normal,True
DEV-0191,PRODUCTION,2026/03/04 04:10:54 AM,ORD-017957,40,FAB-C,AREA-2,SYS-BETA,28,6,27,14,4,19,11,1,3,2,1,5,1,1,88,normal,False
DEV-0091,PRODUCTION,2026/03/02 02:06:30 PM,ORD-017958,29,FAB-C,AREA-2,SYS-GAMMA,26,4,14,15,2,6,8,1,5,4,1,3,3,1,86,normal,False
DEV-0053,PRODUCTION,2026/03/28 06:32:34 AM,ORD-017959,224,FAB-C,,SYS-BETA,39,3,16,13,1,7,9,1,4,3,1,5,1,2,159,normal,False
DEV-0043,,2026/03/13 09:26:17 PM,ORD-017960,1145,FAB-A,AREA-2,SYS-GAMMA,2,4,25,8,1,16,2,2,6,4,1,3,2,19,1142,normal,False
DEV-0132,,2026/03/10 12:42:09 PM,ORD-017961,1714,FAB-C,AREA-3,SYS-BETA,28,5,25,9,3,18,4,1,4,3,1,3,2,35,2128,normal,False
DEV-0086,STANDBY,2026/03/14 11:38:10 AM,ORD-017962,30,FAB-C,,SYS-BETA,22,7,15,9,4,7,5,1,3,1,2,5,3,1,82,normal,False
DEV-0006,STANDBY,2026/03/08 06:32:39 AM,ORD-017963,163,FAB-A,AREA-2,SYS-BETA,1,20,34,29,18,27,24,1,3,4,1,4,1,13,781,normal,True
DEV-0090,,2026/03/30 05:10:24 PM,ORD-017964,78,FAB-C,AREA-1,SYS-ALPHA,5,7,19,11,4,9,6,2,5,3,1,5,2,2,125,normal,False
DEV-0167,STANDBY,2026/03/15 06:06:54 AM,ORD-017965,23,FAB-A,AREA-3,SYS-ALPHA,16,7,16,16,4,8,9,2,3,5,1,5,2,1,76,normal,False
DEV-0186,ENGINEERING,2026/03/23 06:07:50 AM,ORD-017966,21,FAB-A,AREA-2,SYS-BETA,37,6,16,14,3,8,9,2,3,3,1,5,2,1,97,normal,False
DEV-0129,PRODUCTION,2026/03/27 08:35:05 PM,ORD-017967,25,FAB-A,,SYS-ALPHA,24,5,15,9,3,7,7,1,5,1,1,3,1,1,84,normal,False
DEV-0185,,2026/03/19 05:24:45 PM,ORD-017968,335,FAB-B,AREA-3,SYS-BETA,13,5,16,15,2,5,10,1,6,3,2,5,2,6,373,normal,False
DEV-0038,STANDBY,2026/03/06 11:06:45 AM,ORD-017969,293,FAB-B,AREA-1,SYS-ALPHA,1,3,18,6,1,12,2,1,3,2,1,3,2,3,181,normal,False
DEV-0007,PRODUCTION,2026/03/26 05:42:05 PM,ORD-017970,152,FAB-A,,SYS-ALPHA,1,8,21,10,5,11,7,2,7,2,1,3,1,5,301,normal,False
DEV-0081,STANDBY,2026/03/20 06:48:04 PM,ORD-017971,50,FAB-C,AREA-1,SYS-GAMMA,8,4,12,12,1,5,6,2,4,3,1,3,3,1,68,normal,False
DEV-0020,ENGINEERING,2026/03/06 08:13:30 PM,ORD-017972,30,FAB-A,AREA-3,SYS-BETA,1,7,24,16,4,13,11,2,7,4,1,4,1,1,61,normal,False
DEV-0053,PRODUCTION,2026/03/29 05:50:36 AM,ORD-017973,157,FAB-C,,SYS-BETA,29,6,23,16,4,15,12,1,3,1,1,5,3,3,209,normal,False
DEV-0123,STANDBY,2026/03/04 09:20:26 PM,ORD-017974,842,FAB-A,AREA-2,SYS-GAMMA,14,7,27,13,3,16,6,2,5,3,2,6,4,24,1454,normal,False
DEV-0008,STANDBY,2026/03/15 10:53:48 AM,ORD-017975,24,FAB-B,AREA-3,SYS-ALPHA,3,5,22,15,3,14,9,138,557,4,1,2,2,1,614,db_lock,False
DEV-0037,STANDBY,2026/03/19 06:29:13 PM,ORD-017976,29,FAB-A,AREA-1,SYS-GAMMA,12,6,17,7,1,9,2,2,3,2,3,5,3,1,72,normal,False
DEV-0191,PRODUCTION,2026/03/07 06:20:29 AM,ORD-017977,179,FAB-C,AREA-2,SYS-BETA,14,6,22,10,3,14,5,2,6,4,1,2,1,4,254,normal,False
DEV-0173,ENGINEERING,2026/03/22 11:01:39 AM,ORD-017978,3520,FAB-A,AREA-3,SYS-BETA,2,5,17,12,3,12,10,1,2,1,1,3,1,73,4382,normal,False
DEV-0123,STANDBY,2026/03/16 06:28:16 PM,ORD-017979,6,FAB-A,AREA-2,SYS-GAMMA,24,7,14,10,4,6,6,2,4,2,1,4,2,1,84,normal,False
DEV-0152,PRODUCTION,2026/03/08 12:58:31 PM,ORD-017980,26,FAB-B,,SYS-BETA,43,3,25,11,1,14,8,1,6,1,1,5,2,1,103,normal,False
DEV-0065,STANDBY,2026/03/23 10:06:33 PM,ORD-017981,66,FAB-B,,SYS-ALPHA,14,5,21,8,2,13,3,2,5,3,1,3,2,1,74,normal,False
DEV-0027,PRODUCTION,2026/03/23 03:05:51 PM,ORD-017982,43,FAB-A,AREA-2,SYS-GAMMA,22,7,14,14,4,9,11,2,3,2,1,2,1,1,82,normal,False
DEV-0160,PRODUCTION,2026/03/05 10:47:47 PM,ORD-017983,756,FAB-C,AREA-2,SYS-BETA,1,5,26,15,2,15,10,1,5,1,2,6,4,15,901,normal,False
DEV-0127,ENGINEERING,2026/03/24 01:20:02 AM,ORD-017984,703,FAB-C,,SYS-BETA,22,5,14,8,3,8,5,1,4,1,1,2,2,14,862,normal,False
DEV-0086,STANDBY,2026/03/30 04:53:42 PM,ORD-017985,390,FAB-C,,SYS-BETA,5,3,22,8,1,14,4,1,5,1,1,3,3,4,245,normal,False
DEV-0116,ENGINEERING,2026/03/11 05:44:13 AM,ORD-017986,899,FAB-A,,SYS-GAMMA,11,4,15,7,2,8,3,1,5,3,1,2,1,14,851,normal,False
DEV-0074,ENGINEERING,2026/03/27 11:44:23 PM,ORD-017987,1978,FAB-C,AREA-3,SYS-ALPHA,6,6,17,14,4,7,10,1,5,3,1,5,1,49,2946,normal,False
DEV-0061,PRODUCTION,2026/03/28 04:01:25 PM,ORD-017988,164,FAB-A,AREA-2,SYS-ALPHA,10,5,25,11,2,15,4,2,7,4,1,3,3,3,190,normal,False
DEV-0115,,2026/03/25 03:03:04 AM,ORD-017989,116,FAB-C,AREA-3,SYS-GAMMA,256,4,16,9,3,10,3,1,3,3,1,3,3,1,204,user_burst,False
DEV-0159,ENGINEERING,2026/03/22 10:40:18 AM,ORD-017990,153,FAB-A,AREA-2,SYS-BETA,2,4,21,8,1,12,2,1,3,3,2,6,3,2,122,normal,False
DEV-0031,PRODUCTION,2026/03/26 09:54:31 PM,ORD-017991,25,FAB-C,AREA-1,SYS-GAMMA,14,7,13,15,4,7,9,2,3,4,1,3,2,1,74,normal,False
DEV-0127,ENGINEERING,2026/03/11 04:27:10 PM,ORD-017992,159,FAB-C,,SYS-BETA,12,5,22,9,3,15,4,1,4,2,1,3,3,3,192,normal,False
DEV-0153,ENGINEERING,2026/03/28 08:32:03 AM,ORD-017993,73,FAB-B,AREA-3,SYS-BETA,24,7,24,15,3,15,11,2,3,2,2,6,2,2,144,normal,False
DEV-0038,STANDBY,2026/03/27 11:56:32 AM,ORD-017994,187,FAB-B,AREA-1,SYS-ALPHA,7,4,13,10,2,6,8,1,5,1,1,2,1,3,187,normal,False
DEV-0056,,2026/03/10 08:37:40 PM,ORD-017995,136,FAB-C,AREA-3,SYS-ALPHA,158,7,17,13,6,8,6,1,4,3,2,5,4,3,249,user_burst,False
DEV-0080,STANDBY,2026/03/13 08:07:49 AM,ORD-017996,1351,FAB-A,,SYS-GAMMA,10,6,16,9,3,6,6,1,4,1,2,6,2,33,1990,normal,False
DEV-0073,PRODUCTION,2026/03/20 03:38:33 AM,ORD-017997,173,FAB-B,AREA-3,SYS-BETA,22,4,14,8,1,4,3,2,6,2,1,4,3,2,142,normal,False
DEV-0198,PRODUCTION,2026/03/22 01:10:20 PM,ORD-017998,243,FAB-A,AREA-2,SYS-GAMMA,1,6,17,16,3,6,9,2,7,5,1,4,2,6,361,normal,False
DEV-0009,,2026/03/12 07:43:05 PM,ORD-017999,883,FAB-C,AREA-1,SYS-BETA,5,7,30,14,3,18,6,2,6,5,2,6,3,25,1505,normal,False
DEV-0049,PRODUCTION,2026/03/18 08:54:02 PM,ORD-018000,606,FAB-A,AREA-3,SYS-ALPHA,121,4,13,9,1,7,3,2,3,3,1,3,3,10,781,user_burst,False
DEV-0046,PRODUCTION,2026/03/12 09:31:40 AM,ORD-018001,101,FAB-B,AREA-1,SYS-GAMMA,35,3,20,12,1,14,8,1,3,2,1,3,2,1,95,normal,False
DEV-0106,PRODUCTION,2026/03/05 04:47:12 AM,ORD-018002,1966,FAB-B,AREA-2,SYS-GAMMA,5,4,17,10,2,12,5,1,3,2,1,2,3,32,1925,normal,False
