device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0734,SER-019,2026-03-18 10:42:51.570224,ORD-016694,1767,FAB-A,,SYS-ALPHA,35,5,19,9,2,11,5,2,5,2,1,3,2,36,2195,normal,False
DEV-1091,TYP-042,2026-03-24 23:49:52.901622,ORD-016695,320,FAB-A,AREA-2,SYS-BETA,193,3,15,13,1,8,8,1,3,4,1,4,1,4,313,user_burst,False
DEV-0824,MDL-007,2026-03-17 13:54:10.200724,ORD-016696,364,FAB-C,AREA-2,SYS-BETA,119,4,21,14,1,14,8,2,4,3,1,3,3,6,522,user_burst,False
DEV-0285,TYP-041,2026-03-09 14:53:54.845995,ORD-016697,244,FAB-C,,SYS-GAMMA,28,11,17,20,8,10,15,2,3,2,1,4,3,11,688,normal,True
DEV-0137,,2026-03-26 06:08:41.213696,ORD-016698,8,FAB-A,,SYS-BETA,3,8,19,16,5,10,11,2,6,3,1,3,2,1,63,normal,False
DEV-1192,TYP-042,2026-03-03 20:49:29.718373,ORD-016699,28,FAB-A,AREA-1,SYS-ALPHA,18,3,24,11,1,15,5,1,4,3,1,5,3,1,78,normal,False
DEV-1661,TYP-009,2026-03-16 14:23:40.579853,ORD-016700,999,FAB-A,,SYS-GAMMA,5,5,13,11,2,7,5,2,3,5,1,3,1,20,1205,normal,False
DEV-0124,,2026-03-06 00:58:37.538202,ORD-016701,236,FAB-B,AREA-3,SYS-GAMMA,2,6,15,7,3,6,4,1,6,1,2,3,2,5,302,normal,False
DEV-1490,TYP-011,2026-03-11 09:18:28.956298,ORD-016702,49,FAB-B,AREA-1,SYS-ALPHA,1,5,24,9,3,18,4,1,2,3,1,4,2,1,61,normal,False
DEV-0712,SER-025,2026-03-22 10:58:59.066088,ORD-016703,932,FAB-B,AREA-3,SYS-BETA,49,5,23,9,2,16,4,1,3,2,2,4,3,19,1189,normal,False
DEV-0833,SER-045,2026-03-26 15:55:19.592285,ORD-016704,397,FAB-A,,SYS-BETA,7,6,19,10,3,12,5,2,5,4,1,2,1,9,547,normal,False
DEV-0243,SER-006,2026-03-19 17:10:52.183373,ORD-016705,405,FAB-A,AREA-1,SYS-GAMMA,2,5,23,7,1,14,2,2,4,2,2,5,3,8,482,normal,False
DEV-1953,EQP-010,2026-03-22 22:12:44.424484,ORD-016706,35,FAB-C,AREA-3,SYS-GAMMA,5,4,18,14,1,10,7,2,6,4,1,2,3,1,65,normal,False
DEV-0446,SER-006,2026-03-26 04:22:14.701856,ORD-016707,47,FAB-C,AREA-2,SYS-BETA,1,5,15,16,1,7,8,3,6,5,1,2,3,1,61,normal,False
DEV-1523,SER-006,2026-03-15 17:35:28.382198,ORD-016708,34,FAB-A,AREA-1,SYS-BETA,2,8,20,11,4,13,5,2,3,4,2,4,2,1,62,normal,False
DEV-0737,SER-018,2026-03-29 05:56:57.300770,ORD-016709,383,FAB-B,AREA-1,SYS-BETA,13,5,21,11,2,14,7,2,3,3,1,4,1,7,433,normal,False
DEV-0615,MDL-008,2026-03-09 23:28:28.912487,ORD-016710,148,FAB-C,,SYS-BETA,1,6,15,14,3,7,9,2,4,3,1,4,2,3,181,normal,False
DEV-0368,,2026-03-29 14:57:15.178552,ORD-016711,99,FAB-C,AREA-1,SYS-GAMMA,13,7,17,11,4,9,5,2,3,4,1,5,2,2,133,normal,False
DEV-0180,SER-045,2026-03-20 03:30:59.707442,ORD-016712,221,FAB-C,AREA-2,SYS-ALPHA,12,6,19,11,3,13,7,2,4,2,1,2,2,5,312,normal,False
DEV-0948,SER-024,2026-03-23 08:50:18.897546,ORD-016713,902,FAB-A,AREA-3,SYS-GAMMA,29,6,16,7,3,7,4,2,7,2,1,2,1,22,1349,normal,False
DEV-0404,EQP-049,2026-03-20 18:02:46.772267,ORD-016714,9,FAB-B,AREA-3,SYS-BETA,33,8,27,17,5,20,9,1,4,4,2,3,4,1,93,normal,False
DEV-0630,SER-037,2026-03-28 14:39:27.299581,ORD-016715,131,FAB-A,AREA-1,SYS-ALPHA,21,4,18,15,1,7,9,2,6,4,1,5,2,2,141,normal,False
DEV-1924,TYP-013,2026-03-13 13:21:42.263491,ORD-016716,127,FAB-A,AREA-1,SYS-ALPHA,143,6,24,12,4,17,9,2,3,2,1,4,1,3,235,user_burst,False
DEV-0771,TYP-001,2026-03-10 11:31:52.912050,ORD-016717,90,FAB-B,,SYS-BETA,6,5,17,15,1,10,9,2,3,2,2,4,4,1,66,normal,False
DEV-1296,SER-006,2026-03-06 06:05:05.922806,ORD-016718,1515,FAB-A,AREA-1,SYS-ALPHA,13,5,16,18,3,11,11,1,2,4,1,3,3,31,1873,normal,False
DEV-1078,MDL-038,2026-03-05 07:48:00.156419,ORD-016719,161,FAB-C,AREA-1,SYS-ALPHA,14,5,21,16,2,11,10,2,7,3,1,3,3,3,194,normal,False
DEV-1317,MDL-008,2026-03-23 17:34:07.479028,ORD-016720,177,FAB-A,AREA-1,SYS-GAMMA,11,6,24,16,2,13,10,2,7,4,2,4,2,4,251,normal,False
DEV-0042,,2026-03-31 10:30:27.593203,ORD-016721,1566,FAB-C,AREA-2,SYS-GAMMA,2,5,15,9,2,6,5,2,6,2,1,3,2,32,1922,normal,False
DEV-1545,MDL-016,2026-03-05 00:31:00.832464,ORD-016722,42,FAB-A,,SYS-ALPHA,14,6,18,12,4,10,6,1,5,4,1,3,2,1,74,normal,False
DEV-0922,EQP-021,2026-03-07 20:39:55.648000,ORD-016723,230,FAB-B,AREA-1,SYS-BETA,27,7,24,10,4,13,7,1,5,1,2,6,2,6,387,normal,False
DEV-0596,MDL-038,2026-03-26 10:13:03.247227,ORD-016724,511,FAB-B,AREA-1,SYS-GAMMA,17,5,25,16,3,15,11,1,5,2,1,5,3,10,617,normal,False
DEV-1455,SER-045,2026-03-17 05:23:43.015551,ORD-016725,245,FAB-A,AREA-1,SYS-GAMMA,9,7,25,16,4,15,10,2,5,3,1,5,3,7,429,normal,False
DEV-0922,EQP-021,2026-03-25 11:38:28.515719,ORD-016726,39,FAB-B,AREA-1,SYS-BETA,25,7,17,11,4,10,6,2,3,3,1,4,2,1,85,normal,False
DEV-1719,SER-018,2026-03-10 13:35:00.909911,ORD-016727,911,FAB-C,AREA-2,SYS-ALPHA,31,4,18,13,2,11,7,1,3,3,1,4,3,15,931,normal,False
DEV-0604,SER-033,2026-03-26 18:28:25.530286,ORD-016728,208,FAB-C,,SYS-GAMMA,1,4,24,9,1,16,4,2,3,3,1,5,2,3,181,normal,False
DEV-0162,SER-044,2026-03-21 06:51:02.447468,ORD-016729,192,FAB-B,AREA-2,SYS-BETA,36,4,13,10,1,4,4,2,6,3,1,3,3,3,216,normal,False
DEV-1595,SER-047,2026-03-11 12:32:56.298583,ORD-016730,31,FAB-A,AREA-3,SYS-GAMMA,9,8,21,16,5,12,12,2,6,2,1,3,2,1,69,normal,False
DEV-0920,SER-006,2026-03-01 19:43:27.769345,ORD-016731,10,FAB-B,AREA-1,SYS-GAMMA,6,5,25,15,2,17,8,1,4,3,2,4,4,1,66,normal,False
DEV-0297,EQP-010,2026-03-23 23:21:10.452107,ORD-016732,60,FAB-A,,SYS-GAMMA,1,5,22,14,3,17,11,1,3,2,1,2,1,1,61,normal,False
DEV-1400,SER-024,2026-03-21 11:55:28.578576,ORD-016733,13,FAB-C,,SYS-BETA,1,5,16,11,3,9,5,1,3,3,1,4,3,1,61,normal,False
DEV-0969,EQP-021,2026-03-29 01:30:00.399101,ORD-016734,592,FAB-B,AREA-1,SYS-GAMMA,2,8,16,19,6,8,13,1,3,4,1,5,2,19,1142,normal,False
DEV-1564,EQP-035,2026-03-17 05:00:14.852660,ORD-016735,17,FAB-B,AREA-2,SYS-GAMMA,16,5,10,17,3,5,10,1,2,4,1,3,3,1,76,normal,False
DEV-0881,TYP-001,2026-03-27 22:04:53.135387,ORD-016736,655,FAB-B,AREA-2,SYS-GAMMA,25,5,19,10,1,12,3,2,4,4,2,3,3,13,805,normal,False
DEV-1915,EQP-035,2026-03-13 04:30:44.406070,ORD-016737,384,FAB-B,AREA-3,SYS-GAMMA,11,6,14,17,3,6,10,2,3,4,1,5,3,9,551,normal,False
DEV-0021,MDL-038,2026-03-30 05:39:36.058070,ORD-016738,200,FAB-B,,SYS-BETA,21,4,9,16,2,4,9,1,3,4,1,2,3,3,201,normal,False
DEV-1041,SER-002,2026-03-13 09:08:18.449397,ORD-016739,1090,FAB-B,AREA-3,SYS-ALPHA,26,5,16,12,3,8,6,1,6,3,1,2,3,22,1346,normal,False
DEV-1915,EQP-035,2026-03-28 20:10:24.528643,ORD-016740,416,FAB-B,AREA-3,SYS-GAMMA,41,5,17,9,1,9,4,2,4,3,2,4,2,8,521,normal,False
DEV-0686,TYP-048,2026-03-06 01:53:01.401777,ORD-016741,2393,FAB-A,,SYS-BETA,14,5,13,14,2,4,9,2,6,2,1,3,3,49,2954,normal,False
DEV-0106,,2026-03-11 20:00:45.608014,ORD-016742,71,FAB-C,AREA-2,SYS-BETA,5,7,17,14,3,6,7,2,5,4,2,6,3,2,125,normal,False
DEV-1486,MDL-038,2026-03-09 20:35:54.731213,ORD-016743,4975,FAB-C,,SYS-BETA,2,6,17,19,4,10,12,1,4,4,1,3,3,124,7442,normal,False
DEV-0541,,2026-03-17 19:43:45.721671,ORD-016744,23,FAB-A,AREA-1,SYS-BETA,40,6,19,10,3,11,5,2,4,2,1,4,3,1,100,normal,False
DEV-1395,TYP-042,2026-03-09 08:57:32.380348,ORD-016745,24,FAB-C,AREA-3,SYS-BETA,19,6,11,13,4,6,9,1,2,3,1,3,1,1,79,normal,False
DEV-0029,MDL-022,2026-03-06 08:44:13.973420,ORD-016746,782,FAB-A,AREA-3,SYS-BETA,22,5,16,17,1,5,8,2,7,5,2,4,4,16,982,normal,False
DEV-0069,MDL-038,2026-03-18 13:47:41.664630,ORD-016747,566,FAB-C,AREA-1,SYS-GAMMA,1,8,20,15,5,12,10,2,4,2,1,4,3,18,1081,normal,False
DEV-1197,,2026-03-23 17:23:32.781260,ORD-016748,41,FAB-C,AREA-2,SYS-BETA,16,6,16,12,3,7,5,2,6,5,1,3,2,1,76,normal,False
DEV-1846,SER-006,2026-03-30 10:25:36.271968,ORD-016749,34,FAB-A,AREA-3,SYS-BETA,9,4,19,13,1,12,6,2,5,5,1,2,2,1,69,normal,False
DEV-0171,SER-015,2026-03-15 01:12:43.699568,ORD-016750,209,FAB-C,AREA-1,SYS-GAMMA,11,5,12,11,1,4,6,2,3,2,2,5,3,4,251,normal,False
DEV-0367,SER-033,2026-03-09 16:08:37.581656,ORD-016751,36,FAB-C,,SYS-ALPHA,4,3,12,9,1,3,3,1,4,4,1,5,2,1,64,normal,False
DEV-0924,MDL-016,2026-03-31 00:50:31.161565,ORD-016752,152,FAB-A,,SYS-ALPHA,2,5,16,12,3,9,7,1,4,3,1,3,2,3,182,normal,False
DEV-0671,EQP-027,2026-03-21 07:30:45.287083,ORD-016753,50,FAB-A,AREA-2,SYS-GAMMA,4,6,19,14,3,10,7,2,4,4,1,5,3,1,64,normal,False
DEV-0696,EQP-021,2026-03-14 22:25:08.576604,ORD-016754,168,FAB-C,,SYS-BETA,13,4,17,9,1,8,4,2,7,4,1,2,1,2,133,normal,False
DEV-1197,,2026-03-10 14:42:52.120421,ORD-016755,2279,FAB-C,AREA-2,SYS-BETA,192,5,26,11,4,15,7,1,6,1,1,5,3,47,3688,user_burst,False
DEV-0177,TYP-020,2026-03-17 11:04:33.169773,ORD-016756,115,FAB-A,AREA-1,SYS-BETA,39,3,13,15,1,7,9,122,488,4,1,4,2,1,585,db_lock,False
DEV-1800,MDL-031,2026-03-24 01:01:16.674922,ORD-016757,806,FAB-A,AREA-3,SYS-BETA,46,5,25,13,3,17,6,1,5,4,1,3,3,16,1006,normal,False
DEV-1028,MDL-039,2026-03-29 12:54:44.376438,ORD-016758,65,FAB-B,AREA-2,SYS-GAMMA,4,7,22,10,4,14,5,2,4,3,1,4,2,1,64,normal,False
DEV-0805,SER-024,2026-03-26 14:19:41.477994,ORD-016759,88,FAB-B,,SYS-GAMMA,3,6,18,10,2,10,6,2,5,2,2,3,2,2,123,normal,False
DEV-0801,TYP-042,2026-03-02 06:17:47.384127,ORD-016760,37,FAB-C,,SYS-BETA,9,3,21,9,1,15,4,1,4,2,1,2,3,1,69,normal,False
DEV-1509,TYP-001,2026-03-19 12:54:51.184824,ORD-016761,48,FAB-B,AREA-3,SYS-GAMMA,13,4,18,10,1,10,6,2,5,3,1,3,1,1,73,normal,False
DEV-0719,EQP-010,2026-03-22 04:04:17.686219,ORD-016762,1673,FAB-A,AREA-3,SYS-ALPHA,6,3,10,8,1,3,3,1,3,2,1,4,3,20,1206,normal,False
DEV-0838,TYP-004,2026-03-11 20:06:38.360526,ORD-016763,662,FAB-B,AREA-1,SYS-BETA,1,7,16,13,4,8,5,2,5,5,1,3,3,19,1141,normal,False
DEV-1054,TYP-041,2026-03-11 08:16:45.450299,ORD-016764,1496,FAB-B,AREA-1,SYS-BETA,43,4,20,10,2,12,5,1,6,3,1,2,2,24,1483,normal,False
DEV-1416,MDL-003,2026-03-25 19:57:57.144212,ORD-016765,1258,FAB-C,AREA-2,SYS-GAMMA,34,3,14,6,1,7,3,1,3,2,1,4,1,15,934,normal,False
DEV-0149,SER-029,2026-03-14 02:26:17.792149,ORD-016766,37,FAB-A,AREA-3,SYS-ALPHA,5,5,16,12,2,8,6,2,6,3,1,2,3,1,65,normal,False
DEV-0160,SER-015,2026-03-17 02:18:40.939711,ORD-016767,73,FAB-B,,SYS-BETA,9,4,16,9,2,8,7,1,3,1,1,5,1,1,69,normal,False
DEV-0381,SER-037,2026-03-29 06:50:36.354335,ORD-016768,474,FAB-C,AREA-2,SYS-ALPHA,10,6,28,10,3,17,5,2,7,3,1,4,2,11,670,normal,False
DEV-0585,MDL-007,2026-03-30 16:20:55.884128,ORD-016769,31,FAB-B,AREA-3,SYS-BETA,3,6,24,16,4,17,12,1,3,3,1,4,1,1,63,normal,False
DEV-1667,TYP-020,2026-03-06 09:50:20.610856,ORD-016770,157,FAB-C,AREA-2,SYS-BETA,17,5,18,13,3,8,8,1,6,2,1,4,3,3,197,normal,False
DEV-1488,SER-047,2026-03-28 00:21:13.177156,ORD-016771,722,FAB-A,AREA-3,SYS-GAMMA,4,6,15,13,3,6,9,2,5,3,1,4,1,18,1084,normal,False
DEV-1216,,2026-03-30 08:18:22.205489,ORD-016772,3516,FAB-C,AREA-3,SYS-GAMMA,9,5,20,11,1,10,4,2,6,4,2,4,3,73,4389,normal,False
DEV-1964,TYP-011,2026-03-24 14:00:39.877610,ORD-016773,568,FAB-C,AREA-1,SYS-ALPHA,264,5,14,15,3,5,9,2,6,5,1,3,1,11,890,user_burst,False
DEV-0414,,2026-03-09 17:29:16.957498,ORD-016774,204,FAB-C,,SYS-GAMMA,3,5,18,15,3,14,11,1,2,1,1,2,3,4,243,normal,False
DEV-1580,EQP-034,2026-03-08 23:59:52.302466,ORD-016775,50,FAB-A,AREA-1,SYS-GAMMA,30,6,16,9,3,5,5,2,7,2,1,4,2,1,90,normal,False
DEV-0265,MDL-031,2026-03-02 10:16:45.571129,ORD-016776,73,FAB-A,,SYS-GAMMA,13,6,23,14,3,16,9,2,5,2,1,2,3,1,73,normal,False
DEV-1964,TYP-011,2026-03-14 05:27:54.410125,ORD-016777,214,FAB-C,AREA-1,SYS-ALPHA,10,3,19,13,1,12,9,1,2,1,1,5,3,2,130,normal,False
DEV-0704,SER-006,2026-03-30 08:48:32.378073,ORD-016778,157,FAB-C,AREA-2,SYS-ALPHA,97,3,15,15,1,7,9,1,3,3,1,5,3,1,157,normal,False
DEV-0924,MDL-016,2026-03-24 09:22:24.785233,ORD-016779,1243,FAB-A,,SYS-ALPHA,30,5,24,16,3,16,10,1,4,3,1,4,3,25,1530,normal,False
DEV-0966,SER-029,2026-03-22 17:18:33.189984,ORD-016780,254,FAB-B,AREA-2,SYS-ALPHA,6,7,14,20,4,6,12,2,3,5,1,5,3,7,426,normal,False
DEV-0848,EQP-050,2026-03-15 03:40:07.090385,ORD-016781,483,FAB-C,AREA-3,SYS-GAMMA,36,4,19,9,1,9,3,2,6,4,1,4,2,8,516,normal,False
DEV-0060,SER-018,2026-03-14 12:52:42.251311,ORD-016782,145,FAB-B,AREA-2,SYS-ALPHA,1,5,16,9,2,10,4,2,3,2,1,3,3,3,181,normal,False
DEV-1954,SER-029,2026-03-14 12:06:47.993663,ORD-016783,7,FAB-B,AREA-2,SYS-ALPHA,18,5,12,10,3,5,6,1,4,3,1,3,1,1,78,normal,False
DEV-0766,SER-024,2026-03-11 19:54:57.931635,ORD-016784,47,FAB-B,AREA-1,SYS-ALPHA,11,6,24,12,4,18,8,1,2,1,1,4,3,1,71,normal,False
DEV-0879,MDL-007,2026-03-16 02:00:23.165320,ORD-016785,47,FAB-C,,SYS-ALPHA,5,6,19,15,4,8,9,1,6,3,1,5,3,1,65,normal,False
DEV-0777,MDL-031,2026-03-30 04:20:42.677943,ORD-016786,256,FAB-A,AREA-3,SYS-BETA,13,8,29,15,5,20,10,2,6,2,1,3,3,8,493,normal,False
DEV-0031,,2026-03-23 14:06:18.878247,ORD-016787,257,FAB-C,AREA-3,SYS-GAMMA,25,4,17,12,2,13,8,1,2,1,1,2,3,4,265,normal,False
DEV-1849,TYP-041,2026-03-04 13:57:37.098208,ORD-016788,79,FAB-C,AREA-3,SYS-GAMMA,5,6,13,12,4,6,7,1,2,2,1,5,3,1,65,normal,False
DEV-1836,SER-006,2026-03-20 09:51:42.993190,ORD-016789,186,FAB-A,,SYS-BETA,2,6,18,9,3,6,6,2,7,2,1,5,1,4,242,normal,False
DEV-1761,MDL-039,2026-03-06 16:29:53.776729,ORD-016790,86,FAB-B,AREA-2,SYS-GAMMA,25,3,12,15,1,7,8,1,2,4,1,3,3,1,85,normal,False
DEV-1560,,2026-03-18 06:55:52.077817,ORD-016791,47,FAB-B,AREA-3,SYS-BETA,6,5,21,9,2,11,4,2,7,4,1,3,1,1,66,normal,False
DEV-1402,EQP-026,2026-03-02 12:31:16.228597,ORD-016792,1686,FAB-C,AREA-2,SYS-GAMMA,3,4,22,13,1,16,5,2,3,5,1,3,3,28,1683,normal,False
DEV-1508,,2026-03-16 05:18:36.640866,ORD-016793,50,FAB-B,,SYS-BETA,24,22,42,26,19,31,22,1,5,1,2,6,3,4,264,normal,True
DEV-1586,TYP-011,2026-03-11 23:43:51.717492,ORD-016794,43,FAB-A,,SYS-GAMMA,12,8,26,14,4,17,6,2,4,5,2,5,3,1,72,normal,False
DEV-0277,EQP-043,2026-03-20 16:58:52.626347,ORD-016795,172,FAB-C,AREA-2,SYS-BETA,27,5,10,9,2,4,5,2,3,2,1,3,2,3,207,normal,False
DEV-1249,,2026-03-25 01:50:04.375238,ORD-016796,127,FAB-A,AREA-1,SYS-ALPHA,4,5,14,15,2,8,10,2,3,2,1,3,3,2,124,normal,False
DEV-0621,MDL-007,2026-03-20 04:13:03.546402,ORD-016797,774,FAB-C,AREA-2,SYS-ALPHA,7,3,17,14,1,9,9,1,3,2,1,5,3,9,547,normal,False
DEV-1090,SER-018,2026-03-19 09:34:25.826149,ORD-016798,203,FAB-C,,SYS-GAMMA,37,6,23,13,4,17,10,1,2,1,1,4,2,5,337,normal,False
DEV-1376,SER-047,2026-03-22 07:02:40.901031,ORD-016799,59,FAB-C,AREA-3,SYS-BETA,11,6,17,8,3,9,4,2,6,2,1,2,2,1,71,normal,False
DEV-1462,,2026-03-26 12:34:58.783682,ORD-016800,740,FAB-B,AREA-3,SYS-BETA,10,8,20,20,4,9,12,2,5,4,2,6,4,24,1450,normal,False
DEV-0029,MDL-022,2026-03-18 07:21:34.143126,ORD-016801,227,FAB-A,AREA-3,SYS-BETA,22,6,24,14,3,16,9,2,6,4,1,2,1,5,322,normal,False
DEV-0292,EQP-023,2026-03-06 21:49:48.781580,ORD-016802,38,FAB-B,,SYS-ALPHA,22,4,23,11,2,15,4,1,4,4,1,4,3,1,82,normal,False
DEV-0545,SER-030,2026-03-22 07:36:46.347238,ORD-016803,537,FAB-C,AREA-3,SYS-ALPHA,5,4,18,8,2,13,5,1,2,2,1,3,1,8,485,normal,False
DEV-0747,MDL-003,2026-03-18 23:26:21.693404,ORD-016804,977,FAB-A,AREA-3,SYS-GAMMA,13,7,23,13,3,14,5,2,6,4,2,3,4,28,1693,normal,False
DEV-0698,EQP-049,2026-03-29 09:07:08.420195,ORD-016805,29,FAB-C,,SYS-ALPHA,41,4,15,12,2,9,5,1,3,4,1,3,3,1,101,normal,False
DEV-1810,EQP-043,2026-03-06 13:52:33.615713,ORD-016806,27,FAB-C,AREA-1,SYS-GAMMA,20,5,15,15,3,10,11,1,2,1,1,3,3,1,80,normal,False
DEV-0274,MDL-016,2026-03-21 10:11:33.671245,ORD-016807,90,FAB-C,,SYS-ALPHA,3,4,12,11,2,7,7,1,3,3,1,2,1,1,63,normal,False
DEV-0509,SER-047,2026-03-03 03:52:57.449426,ORD-016808,37,FAB-B,AREA-1,SYS-BETA,37,6,23,10,4,19,6,1,2,2,1,2,2,1,97,normal,False
DEV-0295,SER-006,2026-03-15 22:55:18.382610,ORD-016809,49,FAB-C,,SYS-GAMMA,9,4,18,10,1,10,4,2,3,3,1,5,3,1,69,normal,False
DEV-0420,TYP-041,2026-03-15 17:08:16.863545,ORD-016810,22,FAB-A,AREA-2,SYS-BETA,24,3,13,14,1,5,8,1,5,3,1,3,3,1,84,normal,False
DEV-1798,SER-045,2026-03-18 10:35:39.887228,ORD-016811,14,FAB-C,AREA-3,SYS-BETA,10,6,27,14,3,18,6,2,7,5,1,2,3,1,70,normal,False
DEV-0667,SER-017,2026-03-13 20:57:33.346785,ORD-016812,47,FAB-A,AREA-2,SYS-GAMMA,3,7,21,14,4,10,7,2,6,4,1,5,3,1,63,normal,False
DEV-0688,TYP-009,2026-03-13 03:25:21.229898,ORD-016813,37,FAB-C,AREA-3,SYS-ALPHA,11,6,20,8,4,11,6,1,5,1,1,4,1,1,71,normal,False
DEV-0938,TYP-048,2026-03-17 05:51:26.915583,ORD-016814,983,FAB-C,AREA-1,SYS-ALPHA,3,7,16,17,3,7,8,2,5,5,2,4,4,28,1683,normal,False
DEV-0336,TYP-048,2026-03-21 08:57:59.681553,ORD-016815,239,FAB-C,AREA-2,SYS-BETA,29,4,22,8,2,12,4,1,5,2,1,5,2,3,209,normal,False
DEV-0944,SER-024,2026-03-08 18:02:41.250288,ORD-016816,11,FAB-A,AREA-1,SYS-ALPHA,2,6,24,19,3,16,11,1,2,4,2,6,4,1,62,normal,False
DEV-1245,TYP-042,2026-03-03 02:14:11.370680,ORD-016817,187,FAB-A,AREA-3,SYS-GAMMA,13,5,24,16,1,14,9,2,5,4,2,5,3,3,193,normal,False
DEV-0184,SER-033,2026-03-05 23:54:51.460476,ORD-016818,661,FAB-C,AREA-3,SYS-ALPHA,3,10,26,19,8,18,13,1,6,3,1,2,3,27,1623,normal,False
DEV-0565,,2026-03-03 23:49:46.240201,ORD-016819,299,FAB-B,,SYS-ALPHA,11,5,22,12,3,14,9,1,6,1,1,2,2,6,371,normal,False
DEV-1846,SER-006,2026-03-22 00:46:49.999364,ORD-016820,198,FAB-A,AREA-3,SYS-BETA,8,6,25,13,3,18,8,2,3,3,1,4,2,4,248,normal,False
DEV-0340,MDL-016,2026-03-03 19:44:01.090278,ORD-016821,228,FAB-B,AREA-1,SYS-GAMMA,16,4,21,14,2,15,9,1,4,3,1,2,2,3,196,normal,False
DEV-1828,EQP-028,2026-03-13 23:19:04.822433,ORD-016822,383,FAB-C,,SYS-GAMMA,2,7,25,17,4,18,12,1,3,3,2,4,2,11,662,normal,False
DEV-1968,TYP-048,2026-03-17 17:41:12.187234,ORD-016823,188,FAB-A,AREA-2,SYS-ALPHA,4,6,19,11,3,11,5,1,4,3,2,4,3,4,244,normal,False
DEV-0041,EQP-034,2026-03-29 20:30:49.559131,ORD-016824,43,FAB-C,,SYS-ALPHA,46,4,21,5,1,11,2,2,7,2,1,3,1,1,106,normal,False
DEV-0912,TYP-009,2026-03-11 17:53:28.191925,ORD-016825,248,FAB-B,,SYS-BETA,265,7,22,15,4,13,8,2,3,4,2,6,3,7,547,user_burst,False
DEV-0218,TYP-004,2026-03-13 22:54:24.075253,ORD-016826,1747,FAB-B,,SYS-ALPHA,14,7,18,17,4,9,11,2,7,4,1,2,2,50,3014,normal,False
DEV-1549,MDL-032,2026-03-01 19:05:50.975152,ORD-016827,3828,FAB-A,AREA-3,SYS-GAMMA,1,5,23,14,2,16,9,2,5,4,1,2,1,79,4741,normal,False
DEV-1904,TYP-040,2026-03-04 09:52:06.494574,ORD-016828,253,FAB-C,AREA-1,SYS-BETA,16,4,15,14,1,6,8,2,4,4,1,5,2,4,256,normal,False
DEV-0305,SER-025,2026-03-08 18:26:49.185354,ORD-016829,14,FAB-C,AREA-3,SYS-GAMMA,6,4,18,6,2,8,3,1,6,2,1,4,1,1,66,normal,False
DEV-1370,SER-037,2026-03-03 13:38:50.135199,ORD-016830,745,FAB-C,AREA-1,SYS-GAMMA,1,6,25,14,4,16,11,1,4,2,1,5,1,18,1081,normal,False
DEV-0730,TYP-040,2026-03-16 19:44:58.757239,ORD-016831,22,FAB-C,,SYS-GAMMA,21,6,26,15,2,17,8,2,6,5,2,3,2,1,81,normal,False
DEV-1014,,2026-03-09 09:57:54.075753,ORD-016832,95,FAB-C,AREA-2,SYS-ALPHA,17,5,16,9,3,8,6,1,5,1,1,3,2,1,77,normal,False
DEV-0361,,2026-03-18 06:18:23.095471,ORD-016833,19,FAB-B,,SYS-GAMMA,2,4,10,12,2,4,7,1,2,4,1,4,1,1,62,normal,False
DEV-1525,,2026-03-11 05:44:36.591034,ORD-016834,46,FAB-B,AREA-3,SYS-BETA,3,4,25,11,1,15,4,1,6,4,2,4,3,1,63,normal,False
DEV-0629,TYP-042,2026-03-31 07:59:41.866776,ORD-016835,733,FAB-A,AREA-1,SYS-GAMMA,19,8,29,14,4,19,8,2,4,3,2,6,3,24,1459,normal,False
DEV-1159,TYP-011,2026-03-10 17:35:37.676305,ORD-016836,186,FAB-B,AREA-1,SYS-ALPHA,1,4,17,8,2,8,5,1,4,2,1,5,1,3,181,normal,False
DEV-1833,EQP-010,2026-03-30 17:17:52.361282,ORD-016837,15,FAB-B,AREA-2,SYS-ALPHA,1,3,11,14,1,6,9,1,2,3,1,3,2,1,61,normal,False
DEV-0766,SER-024,2026-03-22 12:55:19.501535,ORD-016838,23,FAB-B,AREA-1,SYS-ALPHA,29,7,28,12,4,18,7,2,6,4,1,4,1,1,89,normal,False
DEV-1955,TYP-040,2026-03-21 21:29:27.981900,ORD-016839,74,FAB-C,AREA-1,SYS-GAMMA,22,5,19,14,3,10,10,1,6,3,1,3,1,1,82,normal,False
DEV-1493,SER-017,2026-03-07 21:28:07.589977,ORD-016840,443,FAB-C,AREA-2,SYS-ALPHA,20,4,20,8,1,13,3,2,4,3,1,3,2,7,440,normal,False
DEV-1918,,2026-03-22 02:21:05.203224,ORD-016841,123,FAB-B,AREA-1,SYS-BETA,8,4,19,6,2,12,4,1,2,1,1,5,1,2,128,normal,False
