device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0051,SER-002,2026/03/11 05:35:28 AM,ORD-019110,29,FAB-C,AREA-2,SYS-GAMMA,11,7,25,13,4,16,6,2,7,5,1,2,2,1,71
DEV-0110,TYP-012,2026/03/19 10:06:02 AM,ORD-019111,22,FAB-C,AREA-3,SYS-BETA,17,4,14,15,1,5,8,2,7,5,1,2,2,1,77
DEV-0189,SER-033,2026/03/15 01:02:52 PM,ORD-019112,533,FAB-C,AREA-3,SYS-ALPHA,6,16,28,23,14,24,16,1,2,4,1,2,3,35,2106
DEV-0171,TYP-012,2026/03/23 09:17:40 AM,ORD-019113,2270,FAB-A,AREA-3,SYS-BETA,10,7,15,9,5,7,6,1,4,2,1,4,1,66,3970
DEV-0140,,2026/03/03 11:59:58 PM,ORD-019114,744,FAB-A,AREA-2,SYS-ALPHA,7,7,19,20,3,11,11,2,4,5,2,4,4,21,1267
DEV-0197,,2026/03/23 07:01:55 PM,ORD-019115,21,FAB-B,AREA-2,SYS-BETA,16,3,19,12,1,10,6,1,5,3,1,4,3,1,76
DEV-0160,TYP-004,2026/03/30 03:57:55 AM,ORD-019116,627,FAB-A,,SYS-BETA,5,6,19,18,2,9,9,2,6,5,2,4,4,15,905
DEV-0091,,2026/03/02 11:54:14 AM,ORD-019117,11,FAB-C,AREA-1,SYS-GAMMA,32,4,9,7,1,4,3,2,3,2,1,2,2,1,92
DEV-0047,,2026/03/14 02:59:37 PM,ORD-019118,45,FAB-C,AREA-2,SYS-GAMMA,41,5,24,14,3,18,11,1,3,1,1,3,2,1,101
DEV-0087,EQP-035,2026/03/18 09:30:06 AM,ORD-019119,46,FAB-A,AREA-3,SYS-ALPHA,156,4,19,11,3,12,7,1,4,2,1,3,2,1,91
DEV-0044,EQP-050,2026/03/07 02:18:09 PM,ORD-019120,130,FAB-A,AREA-2,SYS-GAMMA,31,4,11,14,1,4,9,2,4,3,1,3,2,2,151
DEV-0032,,2026/03/10 04:52:33 PM,ORD-019121,161,FAB-A,AREA-1,SYS-GAMMA,56,7,20,12,4,9,5,2,6,4,1,5,3,4,296
DEV-0115,,2026/03/15 11:13:44 PM,ORD-019122,84,FAB-A,AREA-2,SYS-ALPHA,14,3,14,11,1,6,4,1,5,4,1,3,3,1,74
DEV-0163,TYP-020,2026/03/21 06:33:31 PM,ORD-019123,13,FAB-B,,SYS-GAMMA,9,21,31,22,18,20,19,2,7,2,1,4,1,1,69
DEV-0187,,2026/03/18 03:40:01 PM,ORD-019124,12,FAB-A,AREA-3,SYS-GAMMA,7,6,23,17,3,16,9,2,5,5,1,2,3,1,67
DEV-0001,EQP-028,2026/03/01 10:51:53 AM,ORD-019125,1385,FAB-A,AREA-1,SYS-ALPHA,4,5,11,13,1,3,7,3,6,4,1,2,2,28,1684
DEV-0126,EQP-034,2026/03/02 07:43:26 AM,ORD-019126,41,FAB-C,AREA-2,SYS-BETA,12,7,24,10,3,15,4,2,5,2,2,4,4,1,72
DEV-0068,,2026/03/06 11:20:53 AM,ORD-019127,2251,FAB-A,AREA-2,SYS-BETA,7,5,21,17,3,13,11,1,5,3,1,3,3,46,2767
DEV-0060,EQP-028,2026/03/06 04:36:35 AM,ORD-019128,1117,FAB-B,,SYS-GAMMA,28,7,19,10,4,9,5,2,5,4,1,5,1,32,1948
DEV-0016,SER-018,2026/03/10 08:10:44 AM,ORD-019129,30,FAB-C,AREA-1,SYS-GAMMA,35,5,23,12,2,16,7,2,4,2,1,3,3,1,95
DEV-0170,TYP-042,2026/03/18 10:44:58 PM,ORD-019130,185,FAB-B,AREA-2,SYS-BETA,18,6,16,11,3,6,5,1,5,2,2,5,4,4,258
DEV-0174,SER-017,2026/03/25 07:24:38 PM,ORD-019131,950,FAB-A,,SYS-ALPHA,12,4,11,13,2,4,9,1,5,2,1,2,2,15,912
DEV-0096,MDL-022,2026/03/26 10:05:18 AM,ORD-019132,348,FAB-A,AREA-3,SYS-GAMMA,159,5,14,11,3,4,6,2,5,4,1,5,1,7,566
DEV-0006,SER-018,2026/03/01 07:18:20 PM,ORD-019133,562,FAB-A,AREA-2,SYS-BETA,14,8,19,17,6,10,11,1,5,3,1,4,3,18,1094
DEV-0136,SER-029,2026/03/07 12:38:26 AM,ORD-019134,141,FAB-B,AREA-2,SYS-GAMMA,10,4,17,9,2,7,6,1,5,1,1,5,2,2,130
DEV-0034,MDL-022,2026/03/07 03:52:37 AM,ORD-019135,74,FAB-A,AREA-3,SYS-BETA,8,7,25,16,4,13,9,2,7,5,1,5,2,2,128
DEV-0149,TYP-009,2026/03/27 07:28:02 PM,ORD-019136,253,FAB-B,AREA-3,SYS-BETA,2,6,22,13,4,12,10,1,5,1,1,5,2,6,362
DEV-0096,MDL-022,2026/03/06 11:45:39 AM,ORD-019137,516,FAB-A,AREA-3,SYS-GAMMA,2,6,16,11,2,6,5,2,5,2,2,5,4,12,722
DEV-0122,EQP-028,2026/03/28 06:04:03 PM,ORD-019138,161,FAB-B,AREA-3,SYS-BETA,1,7,16,10,4,7,7,1,5,1,2,4,2,4,241
DEV-0183,SER-037,2026/03/27 03:03:48 PM,ORD-019139,73,FAB-C,,SYS-BETA,10,4,23,13,1,13,7,2,5,3,1,5,3,1,70
DEV-0167,SER-044,2026/03/12 08:09:44 PM,ORD-019140,960,FAB-B,AREA-2,SYS-BETA,2,4,19,6,2,9,3,1,6,2,1,4,1,16,962
DEV-0116,EQP-043,2026/03/02 07:50:58 PM,ORD-019141,128,FAB-A,,SYS-BETA,11,4,19,9,1,8,3,2,7,5,1,4,1,2,131
DEV-0153,MDL-032,2026/03/14 11:59:49 AM,ORD-019142,117,FAB-C,AREA-2,SYS-BETA,2,5,16,9,3,8,5,1,5,3,1,3,1,2,122
DEV-0176,SER-015,2026/03/21 02:04:46 PM,ORD-019143,21,FAB-C,AREA-1,SYS-GAMMA,30,5,14,16,2,6,9,2,3,4,1,5,3,1,90
DEV-0033,,2026/03/28 03:08:08 PM,ORD-019144,26,FAB-C,AREA-3,SYS-GAMMA,21,5,18,11,403,1211,7,1,4,1,1,3,3,1,1281
DEV-0080,MDL-039,2026/03/08 07:16:06 AM,ORD-019145,980,FAB-A,AREA-1,SYS-BETA,17,6,24,9,3,13,6,1,6,1,2,5,2,24,1457
DEV-0169,MDL-038,2026/03/12 06:10:26 AM,ORD-019146,264,FAB-C,AREA-1,SYS-ALPHA,22,5,15,15,499,1501,9,2,5,3,2,4,3,5,1817
DEV-0066,SER-029,2026/03/16 08:56:28 PM,ORD-019147,187,FAB-C,AREA-1,SYS-ALPHA,2,6,25,16,4,19,10,1,4,4,1,2,2,4,242
DEV-0045,MDL-031,2026/03/24 10:21:15 AM,ORD-019148,215,FAB-C,AREA-2,SYS-BETA,18,6,17,14,3,10,7,1,3,3,2,4,4,5,318
DEV-0078,MDL-039,2026/03/24 02:39:25 AM,ORD-019149,41,FAB-A,AREA-2,SYS-BETA,22,6,25,13,4,17,9,1,6,3,1,2,1,1,82
DEV-0189,SER-033,2026/03/31 07:13:10 AM,ORD-019150,1745,FAB-C,AREA-3,SYS-ALPHA,4,11,25,14,9,14,10,1,6,1,1,5,3,79,4744
DEV-0104,TYP-009,2026/03/08 07:43:02 PM,ORD-019151,63,FAB-A,AREA-3,SYS-BETA,12,5,28,10,3,18,6,1,6,3,1,4,1,1,72
DEV-0073,TYP-013,2026/03/06 11:26:47 PM,ORD-019152,21,FAB-B,AREA-2,SYS-ALPHA,12,7,19,18,4,9,12,1,4,2,2,6,4,1,72
DEV-0042,TYP-004,2026/03/21 08:03:27 AM,ORD-019153,354,FAB-A,AREA-1,SYS-ALPHA,19,5,16,10,2,7,3,2,4,4,1,5,3,7,439
DEV-0089,SER-024,2026/03/30 11:44:32 PM,ORD-019154,608,FAB-B,AREA-2,SYS-BETA,19,4,18,6,2,11,3,1,4,1,1,3,2,10,619
DEV-0134,MDL-036,2026/03/03 11:16:18 PM,ORD-019155,338,FAB-A,AREA-3,SYS-BETA,17,3,17,11,1,7,4,1,6,4,1,4,3,4,257
DEV-0036,,2026/03/24 01:34:58 AM,ORD-019156,15,FAB-C,AREA-3,SYS-GAMMA,11,3,22,9,1,15,5,1,3,2,1,4,2,1,71
DEV-0155,SER-018,2026/03/15 08:04:30 PM,ORD-019157,297,FAB-B,AREA-3,SYS-GAMMA,1,3,15,13,1,6,6,1,5,4,1,4,3,3,181
DEV-0113,,2026/03/25 07:40:09 AM,ORD-019158,36,FAB-A,,SYS-ALPHA,20,5,13,12,1,3,5,3,5,5,1,5,2,1,80
DEV-0124,,2026/03/24 03:07:07 PM,ORD-019159,32,FAB-C,AREA-2,SYS-BETA,2,5,13,7,3,5,4,1,4,1,1,4,2,1,62
DEV-0071,TYP-001,2026/03/17 08:48:44 PM,ORD-019160,101,FAB-B,AREA-3,SYS-BETA,31,5,22,16,1,9,9,2,7,4,2,6,3,2,151
DEV-0184,SER-046,2026/03/22 07:29:23 AM,ORD-019161,194,FAB-A,AREA-1,SYS-GAMMA,9,4,12,8,1,4,4,2,5,3,1,3,1,3,189
DEV-0048,TYP-020,2026/03/05 04:07:17 AM,ORD-019162,1717,FAB-B,AREA-3,SYS-BETA,1,5,21,11,2,10,8,2,6,2,1,5,1,35,2101
DEV-0154,SER-029,2026/03/14 08:27:12 AM,ORD-019163,37,FAB-A,AREA-3,SYS-ALPHA,17,6,28,19,2,16,10,2,7,5,2,5,4,1,77
DEV-0183,SER-037,2026/03/22 09:19:55 PM,ORD-019164,147,FAB-C,,SYS-BETA,11,3,16,5,1,9,2,1,2,1,1,5,2,1,71
DEV-0132,EQP-027,2026/03/03 03:18:52 PM,ORD-019165,35,FAB-C,,SYS-GAMMA,10,5,15,14,2,10,10,2,3,2,1,2,2,1,70
DEV-0198,SER-037,2026/03/30 11:14:54 AM,ORD-019166,82,FAB-C,,SYS-BETA,43,6,23,12,2,13,4,2,6,5,2,4,3,2,163
DEV-0082,TYP-014,2026/03/25 06:14:45 PM,ORD-019167,635,FAB-C,AREA-3,SYS-ALPHA,60,6,24,13,3,18,6,2,4,5,1,2,2,15,960
DEV-0064,SER-029,2026/03/07 01:18:13 PM,ORD-019168,100,FAB-A,,SYS-ALPHA,3,5,17,14,3,7,9,1,5,2,1,5,3,2,123
DEV-0097,MDL-032,2026/03/23 08:03:35 AM,ORD-019169,828,FAB-B,AREA-1,SYS-ALPHA,10,6,20,14,1,11,5,3,4,5,2,5,4,20,1210
DEV-0147,,2026/03/28 11:39:55 PM,ORD-019170,17,FAB-C,,SYS-ALPHA,9,7,18,15,4,10,10,2,3,2,1,5,3,1,69
DEV-0046,EQP-034,2026/03/08 04:41:59 PM,ORD-019171,858,FAB-C,,SYS-ALPHA,4,3,17,12,1,7,8,1,6,3,1,4,1,10,604
DEV-0068,,2026/03/21 01:48:12 PM,ORD-019172,556,FAB-A,AREA-2,SYS-BETA,1,4,17,10,1,7,5,2,5,2,1,5,3,9,541
DEV-0082,TYP-014,2026/03/29 05:41:30 AM,ORD-019173,921,FAB-C,AREA-3,SYS-ALPHA,27,6,25,16,3,17,10,2,5,4,1,3,2,23,1407
DEV-0191,EQP-028,2026/03/09 10:20:01 AM,ORD-019174,216,FAB-B,,SYS-GAMMA,3,4,17,5,2,9,3,1,5,1,1,3,1,3,183
DEV-0191,EQP-028,2026/03/30 11:20:09 PM,ORD-019175,149,FAB-B,,SYS-GAMMA,4,5,26,9,3,16,4,1,5,2,1,5,3,3,184
DEV-0019,SER-045,2026/03/30 11:55:31 AM,ORD-019176,209,FAB-C,AREA-2,SYS-GAMMA,20,5,14,8,3,8,6,1,2,1,1,4,1,4,260
DEV-0044,EQP-050,2026/03/24 08:36:08 PM,ORD-019177,198,FAB-A,AREA-2,SYS-GAMMA,13,6,24,9,4,13,5,1,6,1,1,5,3,4,253
DEV-0084,TYP-042,2026/03/30 11:03:24 PM,ORD-019178,913,FAB-B,,SYS-BETA,75,4,25,11,1,14,5,2,7,4,1,4,2,15,975
DEV-0103,MDL-003,2026/03/11 01:14:55 AM,ORD-019179,46,FAB-B,AREA-2,SYS-BETA,14,3,19,10,1,11,4,1,3,4,1,5,2,1,74
DEV-0122,EQP-028,2026/03/11 06:01:48 AM,ORD-019180,808,FAB-B,AREA-3,SYS-BETA,8,5,20,13,3,14,10,1,4,1,1,2,2,16,968
DEV-0058,,2026/03/16 01:48:24 AM,ORD-019181,13,FAB-B,,SYS-ALPHA,10,5,13,8,2,7,5,2,4,2,1,2,1,1,70
DEV-0010,SER-006,2026/03/04 09:15:56 AM,ORD-019182,949,FAB-C,AREA-3,SYS-GAMMA,19,6,18,17,2,8,9,2,4,5,2,6,3,23,1399
DEV-0012,TYP-005,2026/03/20 12:09:39 PM,ORD-019183,45,FAB-A,AREA-2,SYS-BETA,10,5,24,11,2,16,6,2,4,3,1,4,2,1,70
DEV-0018,SER-030,2026/03/11 10:07:29 AM,ORD-019184,6,FAB-B,AREA-3,SYS-GAMMA,22,4,22,10,1,11,4,2,6,3,1,5,3,1,82
DEV-0062,EQP-026,2026/03/10 02:41:32 PM,ORD-019185,872,FAB-C,AREA-3,SYS-ALPHA,2,15,35,23,13,27,16,1,3,4,1,5,3,54,3242
DEV-0011,TYP-040,2026/03/22 09:49:34 PM,ORD-019186,727,FAB-B,AREA-2,SYS-GAMMA,25,6,28,12,3,17,5,1,6,3,2,5,4,18,1105
DEV-0013,SER-006,2026/03/29 11:31:11 PM,ORD-019187,968,FAB-A,AREA-1,SYS-BETA,1,5,21,12,3,14,6,1,2,4,1,5,2,20,1201
DEV-0014,SER-018,2026/03/07 12:19:41 AM,ORD-019188,85,FAB-B,AREA-3,SYS-ALPHA,7,5,16,11,2,5,5,2,7,5,1,4,1,1,67
DEV-0128,EQP-021,2026/03/21 06:51:43 AM,ORD-019189,1675,FAB-C,AREA-1,SYS-GAMMA,2,5,18,14,3,10,9,1,6,4,1,2,1,34,2042
DEV-0020,EQP-021,2026/03/12 11:02:02 AM,ORD-019190,858,FAB-A,AREA-2,SYS-ALPHA,13,6,29,9,3,18,4,2,7,4,1,4,1,21,1273
DEV-0078,MDL-039,2026/03/02 08:43:52 PM,ORD-019191,137,FAB-A,AREA-2,SYS-BETA,16,7,19,13,3,11,5,2,3,5,2,5,3,3,196
DEV-0163,TYP-020,2026/03/28 10:09:03 PM,ORD-019192,32,FAB-B,,SYS-GAMMA,4,9,30,15,7,22,10,1,3,4,1,5,1,1,64
DEV-0117,SER-018,2026/03/24 03:08:50 AM,ORD-019193,231,FAB-A,AREA-3,SYS-BETA,2,7,28,10,4,19,7,2,6,2,1,3,1,6,362
DEV-0177,MDL-003,2026/03/16 10:42:21 AM,ORD-019194,41,FAB-A,AREA-2,SYS-ALPHA,1053,4,16,12,1,7,6,2,7,4,1,2,2,1,1113
DEV-0151,SER-029,2026/03/11 08:34:50 PM,ORD-019195,44,FAB-A,,SYS-BETA,22,6,22,11,3,16,4,2,3,5,1,3,2,1,82
DEV-0065,SER-018,2026/03/03 06:02:52 PM,ORD-019196,40,FAB-B,AREA-2,SYS-ALPHA,17,5,23,7,2,16,3,2,5,3,1,2,1,1,77
DEV-0099,TYP-001,2026/03/14 08:33:09 AM,ORD-019197,96,FAB-B,AREA-2,SYS-GAMMA,1,5,19,7,3,9,5,1,6,1,1,4,1,2,121
DEV-0028,EQP-049,2026/03/10 04:36:00 AM,ORD-019198,947,FAB-A,AREA-1,SYS-ALPHA,13,23,32,33,19,22,27,2,7,3,2,3,3,90,5413
DEV-0149,TYP-009,2026/03/19 01:44:04 PM,ORD-019199,16,FAB-B,AREA-3,SYS-BETA,31,7,25,12,4,16,5,1,3,4,2,6,3,1,91
DEV-0010,SER-006,2026/03/08 10:43:55 PM,ORD-019200,668,FAB-C,AREA-3,SYS-GAMMA,23,6,18,9,3,13,4,2,3,2,1,2,3,16,983
DEV-0103,MDL-003,2026/03/24 04:22:13 AM,ORD-019201,970,FAB-B,AREA-2,SYS-BETA,38,4,16,11,2,8,5,1,6,4,1,2,2,16,998
DEV-0083,SER-017,2026/03/02 10:37:48 PM,ORD-019202,21,FAB-B,AREA-2,SYS-GAMMA,9,5,19,11,2,12,4,2,4,5,1,3,2,1,69
DEV-0133,TYP-048,2026/03/27 10:07:14 PM,ORD-019203,70,FAB-A,AREA-3,SYS-BETA,71,4,15,14,1,9,8,2,4,3,1,2,3,1,131
DEV-0087,EQP-035,2026/03/21 10:08:01 AM,ORD-019204,193,FAB-A,AREA-3,SYS-ALPHA,206,7,26,15,6,16,11,2,5,3,1,5,1,5,414
DEV-0163,TYP-020,2026/03/12 02:48:28 PM,ORD-019205,12,FAB-B,,SYS-GAMMA,15,9,28,13,7,22,10,1,3,2,1,3,1,1,75
DEV-0124,,2026/03/05 04:48:56 AM,ORD-019206,191,FAB-C,AREA-2,SYS-BETA,309,4,18,9,3,8,4,1,6,4,1,4,1,3,247
DEV-0142,,2026/03/19 10:15:27 PM,ORD-019207,43,FAB-A,,SYS-BETA,22,6,17,16,4,9,11,1,5,2,1,3,3,1,82
DEV-0177,MDL-003,2026/03/22 10:53:35 AM,ORD-019208,221,FAB-A,AREA-2,SYS-ALPHA,15,5,12,9,2,6,3,2,3,3,1,3,3,4,255
DEV-0158,TYP-014,2026/03/29 03:23:06 PM,ORD-019209,56,FAB-A,,SYS-BETA,4,6,25,7,3,16,4,2,4,2,1,5,1,1,64
DEV-0010,SER-006,2026/03/10 07:46:36 AM,ORD-019210,6,FAB-C,AREA-3,SYS-GAMMA,9,5,16,11,1,8,5,2,4,3,2,4,3,1,69
DEV-0182,TYP-020,2026/03/20 09:05:32 AM,ORD-019211,33,FAB-A,AREA-1,SYS-BETA,27,5,11,9,3,5,6,1,2,2,1,4,1,1,87
DEV-0064,SER-029,2026/03/22 01:46:27 PM,ORD-019212,223,FAB-A,,SYS-ALPHA,28,4,12,13,1,4,6,2,6,5,1,2,2,3,208
DEV-0127,EQP-028,2026/03/01 10:37:55 AM,ORD-019213,32,FAB-A,AREA-3,SYS-GAMMA,5,6,22,15,4,16,12,1,3,1,1,3,2,1,65
DEV-0186,SER-045,2026/03/07 07:36:55 PM,ORD-019214,44,FAB-B,AREA-1,SYS-GAMMA,32,6,24,12,3,16,8,2,4,3,1,4,1,1,92
DEV-0019,SER-045,2026/03/26 10:18:34 AM,ORD-019215,1801,FAB-C,AREA-2,SYS-GAMMA,6,4,23,15,2,16,10,1,4,2,1,3,3,30,1806
DEV-0185,SER-045,2026/03/14 12:08:35 PM,ORD-019216,710,FAB-C,AREA-2,SYS-ALPHA,24,5,25,12,2,17,9,2,4,2,1,4,1,14,864
DEV-0018,SER-030,2026/03/19 03:29:14 PM,ORD-019217,890,FAB-B,AREA-3,SYS-GAMMA,2,7,18,12,5,14,8,1,2,2,1,2,2,25,1502
DEV-0198,SER-037,2026/03/11 10:35:49 AM,ORD-019218,250,FAB-C,,SYS-BETA,5,6,27,15,4,19,12,1,6,2,1,2,1,6,365
DEV-0016,SER-018,2026/03/22 08:09:08 PM,ORD-019219,950,FAB-C,AREA-1,SYS-GAMMA,12,9,31,15,6,20,9,2,7,5,1,4,1,35,2112
DEV-0125,MDL-003,2026/03/30 02:58:42 PM,ORD-019220,31,FAB-C,,SYS-ALPHA,19,7,24,10,4,16,5,2,3,2,1,5,3,1,79
DEV-0026,MDL-038,2026/03/18 04:44:12 PM,ORD-019221,220,FAB-B,,SYS-BETA,20,6,26,17,3,17,11,2,7,5,1,2,1,5,320
DEV-0137,MDL-031,2026/03/06 07:11:17 PM,ORD-019222,1655,FAB-C,AREA-2,SYS-GAMMA,18,5,16,16,3,9,9,1,2,4,1,5,3,34,2058
DEV-0083,SER-017,2026/03/23 06:13:13 AM,ORD-019223,62,FAB-B,AREA-2,SYS-GAMMA,8,4,11,13,2,4,9,1,5,1,1,2,3,1,68
DEV-0186,SER-045,2026/03/18 07:02:33 PM,ORD-019224,299,FAB-B,AREA-1,SYS-GAMMA,2,3,13,15,1,6,8,1,3,4,1,4,3,3,182
DEV-0014,SER-018,2026/03/03 08:32:31 AM,ORD-019225,31,FAB-B,AREA-3,SYS-ALPHA,180,5,25,16,4,18,10,1,5,3,1,2,3,1,80
DEV-0113,,2026/03/19 06:03:19 AM,ORD-019226,293,FAB-A,,SYS-ALPHA,4,5,23,10,2,16,5,2,4,4,1,3,1,6,364
DEV-0076,MDL-031,2026/03/31 02:17:50 AM,ORD-019227,10,FAB-C,AREA-2,SYS-ALPHA,1,3,11,12,1,7,6,1,2,3,1,2,3,1,61
DEV-0034,MDL-022,2026/03/30 12:10:03 PM,ORD-019228,754,FAB-A,AREA-3,SYS-BETA,23,7,24,14,3,16,7,2,4,5,2,4,2,21,1283
DEV-0045,MDL-031,2026/03/05 09:44:09 AM,ORD-019229,595,FAB-C,AREA-2,SYS-BETA,8,5,18,8,484,1454,4,1,4,3,1,4,1,12,2172
DEV-0011,TYP-040,2026/03/09 11:02:12 AM,ORD-019230,1794,FAB-B,AREA-2,SYS-GAMMA,7,6,15,18,2,9,10,2,3,4,2,3,4,44,2647
DEV-0039,SER-024,2026/03/19 12:41:34 AM,ORD-019231,6,FAB-A,AREA-1,SYS-GAMMA,1,7,21,12,4,13,6,2,5,5,1,3,1,1,61
DEV-0104,TYP-009,2026/03/08 03:37:17 AM,ORD-019232,554,FAB-A,AREA-3,SYS-BETA,25,8,27,17,4,18,8,2,6,5,2,3,4,18,1105
DEV-0177,MDL-003,2026/03/19 02:07:46 AM,ORD-019233,900,FAB-A,AREA-2,SYS-ALPHA,1,5,25,12,3,18,7,1,3,4,1,4,1,18,1081
DEV-0093,MDL-007,2026/03/04 07:19:46 PM,ORD-019234,497,FAB-A,AREA-3,SYS-ALPHA,11,5,13,11,2,5,5,2,6,3,1,2,3,10,611
DEV-0089,SER-024,2026/03/30 07:00:27 PM,ORD-019235,837,FAB-B,AREA-2,SYS-BETA,32,7,13,18,4,8,12,2,3,3,1,2,3,24,1472
DEV-0193,EQP-034,2026/03/13 05:21:22 AM,ORD-019236,823,FAB-C,AREA-3,SYS-GAMMA,8,5,23,14,3,16,11,1,4,1,1,3,2,17,1028
DEV-0015,SER-024,2026/03/24 04:38:47 PM,ORD-019237,1246,FAB-B,AREA-2,SYS-GAMMA,3,7,27,13,4,18,9,2,4,2,1,5,2,36,2163
DEV-0113,,2026/03/02 01:05:55 PM,ORD-019238,16,FAB-A,,SYS-ALPHA,25,7,14,17,4,6,12,2,4,3,1,4,2,1,85
DEV-0192,EQP-010,2026/03/08 01:41:49 PM,ORD-019239,45,FAB-B,AREA-2,SYS-GAMMA,6,7,18,13,3,7,8,2,7,3,2,4,2,1,66
DEV-0079,MDL-008,2026/03/27 07:10:12 PM,ORD-019240,42,FAB-C,AREA-2,SYS-GAMMA,10,4,15,10,1,7,3,2,3,4,1,5,3,1,70
DEV-0014,SER-018,2026/03/21 04:41:43 PM,ORD-019241,42,FAB-B,AREA-3,SYS-ALPHA,16,5,20,14,3,13,10,1,4,3,1,3,1,1,76
DEV-0126,EQP-034,2026/03/15 06:09:19 AM,ORD-019242,48,FAB-C,AREA-2,SYS-BETA,9,8,21,12,5,12,9,1,6,1,2,3,2,1,69
DEV-0173,MDL-022,2026/03/03 08:54:42 PM,ORD-019243,94,FAB-B,AREA-3,SYS-BETA,1,7,16,14,4,10,6,2,3,5,1,3,3,2,121
DEV-0093,MDL-007,2026/03/19 10:53:11 PM,ORD-019244,43,FAB-A,AREA-3,SYS-ALPHA,7,7,17,18,3,10,11,2,4,5,2,3,2,1,67
DEV-0068,,2026/03/03 02:42:23 PM,ORD-019245,104,FAB-A,AREA-2,SYS-BETA,7,5,19,11,1,10,5,2,3,4,2,6,2,2,127
DEV-0026,MDL-038,2026/03/30 11:55:20 AM,ORD-019246,461,FAB-B,,SYS-BETA,11,3,16,10,1,8,5,1,4,4,1,4,1,5,311
DEV-0189,SER-033,2026/03/07 05:35:35 PM,ORD-019247,624,FAB-C,AREA-3,SYS-ALPHA,8,17,26,23,15,19,18,1,4,2,1,3,3,44,2648
DEV-0065,SER-018,2026/03/07 02:42:29 AM,ORD-019248,394,FAB-B,AREA-2,SYS-ALPHA,1,3,14,14,1,7,8,1,3,4,1,4,2,4,241
DEV-0162,SER-025,2026/03/22 03:01:06 AM,ORD-019249,7,FAB-B,AREA-1,SYS-BETA,12,3,19,13,1,12,8,1,4,4,1,3,1,1,72
DEV-0064,SER-029,2026/03/30 07:50:17 PM,ORD-019250,50,FAB-A,,SYS-ALPHA,22,5,23,12,2,14,5,2,4,5,1,5,2,1,82
DEV-0067,TYP-042,2026/03/02 11:20:12 PM,ORD-019251,254,FAB-C,AREA-1,SYS-ALPHA,4,5,23,11,1,12,3,2,5,4,2,6,4,5,304
DEV-0172,EQP-021,2026/03/19 03:11:03 PM,ORD-019252,222,FAB-A,,SYS-BETA,1,8,29,14,3,17,5,3,6,6,2,6,3,7,421
DEV-0143,,2026/03/24 06:10:31 AM,ORD-019253,1679,FAB-C,AREA-2,SYS-GAMMA,12,6,22,10,3,13,6,1,4,2,2,5,2,41,2472
DEV-0195,EQP-028,2026/03/16 02:01:20 PM,ORD-019254,1790,FAB-C,AREA-3,SYS-BETA,36,6,29,14,2,17,5,2,7,5,2,5,4,44,2676
DEV-0144,SER-045,2026/03/26 08:06:02 PM,ORD-019255,1996,FAB-B,,SYS-BETA,12,4,11,12,2,6,6,1,2,3,1,3,3,33,1992
DEV-0175,TYP-048,2026/03/09 04:01:45 AM,ORD-019256,270,FAB-C,AREA-1,SYS-BETA,16,5,24,10,3,15,6,1,6,3,1,3,1,5,316
DEV-0005,EQP-049,2026/03/20 09:17:59 PM,ORD-019257,38,FAB-A,,SYS-BETA,11,5,25,8,2,14,4,1,5,1,2,6,3,1,71
DEV-0194,,2026/03/13 08:19:21 PM,ORD-019258,266,FAB-C,,SYS-BETA,2,5,18,15,3,12,9,1,4,3,1,2,3,5,302
DEV-0175,TYP-048,2026/03/14 09:39:59 PM,ORD-019259,40,FAB-C,AREA-1,SYS-BETA,10,5,15,13,3,7,9,1,4,3,1,4,1,1,70
DEV-0016,SER-018,2026/03/24 05:37:18 AM,ORD-019260,27,FAB-C,AREA-1,SYS-GAMMA,4,4,23,9,2,16,5,1,2,3,1,5,1,1,64
DEV-0086,TYP-040,2026/03/17 02:26:25 AM,ORD-019261,19,FAB-C,AREA-1,SYS-ALPHA,13,5,25,16,2,14,10,2,6,5,1,5,1,1,73
DEV-0008,EQP-023,2026/03/05 05:20:20 PM,ORD-019262,1062,FAB-B,AREA-3,SYS-ALPHA,209,5,16,15,4,7,10,1,4,4,1,5,1,22,1727
DEV-0193,EQP-034,2026/03/24 01:22:03 AM,ORD-019263,50,FAB-C,AREA-3,SYS-GAMMA,1,3,12,10,1,4,3,1,5,4,1,3,3,1,61
DEV-0147,,2026/03/19 08:04:38 AM,ORD-019264,8,FAB-C,,SYS-ALPHA,4,5,25,12,3,18,8,1,5,2,1,2,2,1,64
DEV-0083,SER-017,2026/03/08 10:59:23 AM,ORD-019265,260,FAB-B,AREA-2,SYS-GAMMA,1,5,25,13,2,17,8,2,5,3,1,3,2,5,301
DEV-0074,MDL-038,2026/03/21 04:21:55 PM,ORD-019266,1243,FAB-C,AREA-1,SYS-GAMMA,3,8,15,12,5,7,8,2,5,2,1,3,2,41,2463
